File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
test,2,117,783,23282,1151,0.0946,14.4429,0.1283,0.0605
test,2,138,796,35073,1770,0.1702,28.0387,0.2638,0.0868
test,2,116,626,20843,1039,0.0682,8.7163,0.1076,0.0389
test,2,123,1917,25566,764,0.0542,13.9731,0.0744,0.0591
test,2,112,745,15022,462,0.0355,5.1103,0.035,0.0264
test,2,113,1301,19588,620,0.0377,8.6325,0.0602,0.0347
test,2,120,543,16161,462,0.0247,7.0294,0.0349,0.027
test,2,135,1471,41132,1997,0.2286,38.023,0.3271,0.0901
test,2,104,1887,17736,556,0.0795,8.0874,0.1206,0.0571
test,2,102,774,18318,891,0.0708,9.3829,0.0802,0.036
test,2,141,1518,45090,2248,0.3166,55.0997,0.515,0.0901
test,2,117,812,16958,500,0.0275,6.3915,0.0387,0.0286
test,2,91,1843,13206,377,0.0207,4.6505,0.0395,0.0234
test,2,96,937,12950,420,0.0205,4.8849,0.0283,0.0345
test,2,132,1238,36899,1766,0.1853,30.2934,0.2697,0.0687
test,2,109,1591,19134,618,0.0362,7.5845,0.0513,0.0335
test,2,111,476,17819,937,0.0504,6.145,0.0787,0.0452
test,2,128,1265,23564,690,0.0442,11.1366,0.0608,0.0503
test,2,129,1495,25660,735,0.0496,13.3268,0.0686,0.0547
test,2,98,1521,21173,971,0.0663,9.2811,0.0908,0.0496
test,2,98,802,12024,367,0.0174,3.0244,0.024,0.0295
test,2,142,1925,32428,1000,0.0893,21.1801,0.1092,0.0557
test,2,113,988,17388,523,0.0379,6.1519,0.0395,0.0293
test,2,84,794,9121,281,0.0384,2.0912,0.0517,0.0423
test,2,133,987,33509,1664,0.1691,27.1294,0.2644,0.0723
test,2,93,1690,13213,388,0.0253,4.4507,0.0398,0.0284
test,2,90,1507,11927,380,0.0184,3.9084,0.0251,0.0209
test,2,112,363,17342,915,0.0541,6.7283,0.0814,0.0512
test,2,84,1180,9963,303,0.0142,2.7919,0.0187,0.0175
test,2,146,1297,47060,2280,0.3686,58.113,0.5886,0.1388
test,2,124,1010,29891,1552,0.1605,25.3595,0.2068,0.0598
test,2,108,1068,15192,451,0.0239,4.7652,0.0323,0.0254
test,2,108,955,16621,524,0.029,5.6593,0.0395,0.0284
test,2,88,1122,14876,757,0.0411,4.5552,0.0596,0.0376
test,2,119,1978,35020,1717,0.1994,25.2118,0.2841,0.0713
test,2,140,628,30850,1564,0.1683,24.1852,0.3003,0.091
test,2,110,1389,17947,537,0.037,8.9101,0.0492,0.0412
test,2,97,1658,22505,1097,0.0867,11.3197,0.1191,0.0588
test,2,147,694,36289,1805,0.18,27.5821,0.2916,0.1012
test,2,101,1857,17448,549,0.0446,8.1297,0.0874,0.0581
test,2,150,1500,35650,1174,0.2336,45.8069,0.3908,0.1885
test,2,94,648,10365,343,0.0396,8.6285,0.0587,0.0788
test,2,95,620,14882,769,0.0462,17.5693,0.063,0.0322
test,2,105,1650,16909,494,0.0295,11.2551,0.0393,0.0304
test,2,88,1475,11537,347,0.028,3.0237,0.0301,0.0207
test,2,118,377,19394,1003,0.0621,9.7681,0.102,0.0384
test,2,134,573,28199,1461,0.126,15.5857,0.1704,0.0537
test,2,146,972,40602,1958,0.2683,37.801,0.4459,0.0825
test,2,94,1992,15359,439,0.0289,6.8163,0.0363,0.0288
test,2,131,1714,27696,827,0.0749,18.6272,0.0819,0.0484
test,2,88,896,15171,776,0.0566,6.3441,0.0733,0.0365
test,2,120,1775,22953,675,0.0595,11.2538,0.061,0.0409
test,2,116,929,18242,620,0.035,7.0568,0.0702,0.0329
test,2,105,390,11000,328,0.0158,3.4266,0.0226,0.0189
test,2,118,1275,29614,1451,0.1343,20.4895,0.225,0.0712
test,2,105,1864,28460,1435,0.245,29.2637,0.4833,0.0668
test,2,106,849,15192,450,0.0283,11.3077,0.0481,0.0317
test,2,143,1275,44430,2223,0.3003,50.0955,0.6165,0.1076
test,2,125,1198,31319,1541,0.312,28.2201,0.7388,0.1292
test,2,97,1096,18326,896,0.0565,10.7463,0.079,0.0348
test,2,84,1617,10925,349,0.0173,3.2284,0.0222,0.0192
test,2,133,630,30011,1495,0.1215,17.1839,0.1746,0.0649
test,2,142,1858,33349,990,0.0773,22.3006,0.1071,0.0679
test,2,149,1263,32814,1007,0.0742,21.2959,0.1091,0.0661
test,2,120,1958,24284,715,0.0494,12.1112,0.0673,0.0529
test,2,141,827,24962,778,0.0495,13.1306,0.0728,0.0532
test,2,135,530,27596,1372,0.1037,15.9408,0.1998,0.0626
test,2,147,799,27776,878,0.0607,17.3897,0.0912,0.0588
test,2,102,595,16322,829,0.0587,6.7533,0.0749,0.0311
test,2,109,1169,24312,1162,0.0972,15.3101,0.1508,0.071
test,2,129,1628,26764,820,0.0611,18.1791,0.1001,0.0459
