File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
test1439,2,103,1594,23112,1115,0.1048,13.5631,0.1391,0.0548
test0208,2,89,923,10898,331,0.0192,3.0614,0.0245,0.0234
test0503,2,138,1753,45809,2315,0.3861,52.0765,0.5271,0.1081
test0560,2,150,1484,34585,1070,0.1041,29.7445,0.1411,0.0798
test0850,2,86,1961,18445,876,0.0692,8.7646,0.0955,0.0702
test0864,2,141,1192,41156,2013,0.2662,41.0561,0.3769,0.0925
test1279,2,134,1731,31122,922,0.0857,24.3542,0.1263,0.0903
test1003,2,85,1265,15820,763,0.0542,6.3759,0.0731,0.0643
test0021,2,94,1589,14372,441,0.028,5.3713,0.0365,0.0567
test1312,2,132,1304,26112,821,0.068,17.0583,0.1021,0.0538
test0923,2,131,1930,28003,873,0.0735,19.7265,0.1012,0.086
test1041,2,125,574,17761,570,0.0368,7.8487,0.0518,0.0354
test0501,2,98,1468,14180,424,0.026,5.1713,0.0348,0.0555
test0926,2,127,1772,27929,830,0.0727,19.8678,0.0993,0.057
test1495,2,127,1089,21601,660,0.0482,11.5804,0.0663,0.0711
test1175,2,120,819,17743,552,0.0359,7.8863,0.0504,0.0619
test0863,2,143,1194,29165,927,0.0803,21.0895,0.1112,0.0599
test0456,2,101,576,12007,395,0.021,3.7014,0.0305,0.051
test0048,2,98,1738,16894,480,0.0328,7.4943,0.0426,0.0671
test0881,2,80,1493,14492,783,0.0528,5.4955,0.0737,0.0621
test0199,2,124,1419,34026,1651,0.1873,28.5593,0.2706,0.1045
test1475,2,145,1869,35577,1042,0.1017,31.9178,0.1431,0.0972
test0579,2,101,378,10119,304,0.0159,2.5936,0.0294,0.0205
test0830,2,134,1271,37876,1838,0.2314,35.1411,0.3216,0.0924
test0036,2,94,1941,15609,473,0.0313,6.3591,0.0415,0.0672
test0105,2,117,1488,29548,1465,0.1541,21.7277,0.227,0.0972
test0874,2,119,1398,32342,1587,0.1879,25.7851,0.2553,0.1001
test0983,2,123,1034,19885,614,0.0423,10.0279,0.0573,0.0412
test1377,2,113,1663,30230,1489,0.1657,23.1029,0.2423,0.0969
test0701,2,134,355,18091,560,0.0336,20.8555,0.0512,0.0332
test1450,2,133,558,20256,662,0.036,8.8042,0.0566,0.034
test1310,2,120,919,18707,606,0.0447,9.0298,0.0675,0.0421
test0953,2,109,1729,19426,585,0.0392,1289.8481,0.0504,0.0658
test0301,2,91,627,9238,308,0.015,2.1495,0.0206,0.0199
test0365,2,126,1729,24675,736,0.0569,18.5573,0.0825,0.0505
test0698,2,97,758,11647,366,0.0204,3.7012,0.0272,0.0507
test0627,2,81,1679,11062,331,0.0268,3.7035,0.0259,0.051
test1267,2,124,1573,36320,1704,0.2709,42.5896,0.3335,0.1312
test0574,2,138,1055,37943,1892,0.2393,42.0478,0.3387,0.1139
test0393,2,80,1357,9389,264,0.0153,2.4237,0.0198,0.0464
test0724,2,118,789,17968,516,0.0353,8.1981,0.0469,0.0638
test0679,2,147,1824,52463,2519,0.5149,88.0185,0.6593,0.149
test1363,2,107,516,17449,861,0.0742,9.1281,0.1648,0.0917
test0255,2,146,1185,30200,955,0.0862,30.1873,0.1263,0.0678
test1320,2,109,1105,23883,1161,0.1042,18.4812,0.1438,0.0824
test0902,2,94,1856,21730,1107,0.0992,12.9338,0.1422,0.0788
test1030,2,82,1719,11748,309,0.0287,3.7672,0.025,0.0515
test1272,2,115,568,20152,1023,0.074,10.1459,0.1121,0.072
test0979,2,127,748,28005,1358,0.1253,21.1358,0.1824,0.0873
test1289,2,83,1352,14629,736,0.0541,6.1346,0.0759,0.0692
test1373,2,135,368,24667,1263,0.1212,21.9986,0.1941,0.0682
test1403,2,89,1067,10539,355,0.0237,4.0682,0.0438,0.0553
test1328,2,102,1302,21537,1043,0.0917,19.61,0.1263,0.0808
test0408,2,119,518,16123,510,0.0549,8.0063,0.0724,0.0556
test1222,2,145,1726,33756,1043,0.0995,38.1309,0.1468,0.1122
test1336,2,91,1798,20078,999,0.088,11.0237,0.1204,0.0523
test1113,2,133,711,30026,1512,0.1454,21.9909,0.2175,0.0931
test0664,2,105,679,17535,895,0.061,7.5988,0.089,0.0669
test0631,2,105,1995,19182,576,0.043,9.5633,0.0552,0.0758
test1266,2,91,705,10267,293,0.0171,2.7766,0.0221,0.0229
test0584,2,104,1251,21869,1044,0.0895,17.894,0.1285,0.0819
test0025,2,118,883,17616,542,0.0425,13.2875,0.0492,0.0639
test0323,2,133,1303,25253,724,0.1023,23.927,0.1027,0.1223
test0612,2,121,1172,20832,718,0.0776,15.1411,0.113,0.0735
test1119,2,105,1869,18502,570,0.0599,15.7543,0.0678,0.0779
test1484,2,107,364,15194,766,0.0445,6.2642,0.0676,0.0595
test0906,2,132,1165,24105,746,0.0876,15.9044,0.1224,0.0726
test0556,2,131,1485,26473,738,0.077,25.981,0.1036,0.0656
test1253,2,91,917,15368,753,0.0596,6.8922,0.0745,0.0643
test0209,2,96,1255,18209,896,0.0733,9.689,0.0982,0.072
test0279,2,123,1488,33673,1618,0.2899,35.498,0.4324,0.1502
test1220,2,130,947,30948,1486,0.173,34.5177,0.2378,0.0989
test0610,2,115,1226,19223,598,0.0625,11.2315,0.0711,0.0932
test0568,2,141,800,35103,1748,0.2064,42.7925,0.307,0.115
test0469,2,86,1882,19255,891,0.1725,16.0775,0.179,0.1382
test0106,2,113,1063,24673,1168,0.1179,23.6632,0.1578,0.0853
test0310,2,118,386,19536,994,0.0657,10.3659,0.1061,0.0683
test1011,2,115,1113,19105,572,0.0386,10.0935,0.0527,0.0662
test0810,2,148,1769,35659,1015,0.1033,40.9413,0.1371,0.0998
test0720,2,137,1384,28948,869,0.0862,31.8907,0.1146,0.0923
test0759,2,141,1848,48556,2426,0.4157,68.0891,0.5887,0.1167
test0656,2,148,1464,51412,2557,0.4409,473.2398,0.622,0.1563
test0155,2,98,1331,20925,1079,0.0934,11.1845,0.1339,0.0773
test0725,2,107,1298,17187,499,0.035,7.6959,0.047,0.0359
test1093,2,139,1274,42443,2044,0.4557,61.4566,0.5705,0.1727
test0970,2,143,591,33401,1651,0.1726,29.4376,0.2677,0.0978
test1249,2,122,1733,36774,1748,0.2293,44.7383,0.3226,0.1305
test0893,2,87,575,8487,258,0.0135,2.1631,0.0188,0.018
test0019,2,144,1624,49998,2421,0.7731,84.1538,1.4542,0.1616
test0688,2,129,437,17551,546,0.034,8.1588,0.0512,0.0791
test0792,2,105,1992,18668,565,0.0365,292.5054,0.0476,0.0347
test0113,2,142,1809,32541,979,0.1291,28.7165,0.218,0.1012
test0331,2,80,637,7296,227,0.0144,2.1427,0.0213,0.0184
test0119,2,99,1924,24052,1158,0.1654,19.2102,0.2554,0.0854
test0716,2,100,1416,20924,1001,0.0992,17.5357,0.1599,0.076
test1109,2,126,1266,23267,726,0.0583,15.8903,0.0775,0.0851
test1409,2,121,462,15757,499,0.029,7.1818,0.0424,0.0596
test1169,2,134,1649,27743,845,0.0723,21.9304,0.1016,0.0852
test0929,2,105,1736,18766,572,0.0478,11.7433,0.0616,0.0719
test0859,2,110,1840,19426,637,0.0445,10.9822,0.0615,0.0411
test1153,2,107,438,16731,848,0.0873,11.1684,0.1349,0.087
test0011,2,105,646,18577,949,0.0786,10.6123,0.1238,0.0473
test0150,2,137,752,23428,738,0.0542,15.9483,0.0784,0.0635
test0197,2,134,379,18238,545,0.0371,8.9178,0.0534,0.0354
test0742,2,110,884,15142,506,0.0324,6.2188,0.0429,0.0333
test0993,2,128,1034,23148,691,0.0549,14.5568,0.075,0.0777
test0884,2,89,1848,19858,979,0.084,10.9513,0.1134,0.054
test0775,2,110,916,22215,1114,0.0946,13.3131,0.1355,0.0806
test1372,2,139,1608,29321,882,0.0797,23.0583,0.1058,0.0869
test0442,2,134,1100,35827,1735,0.2096,33.4882,0.2916,0.1063
test0496,2,130,659,28288,1480,0.1367,20.5048,0.206,0.0894
test1069,2,95,1209,12956,397,0.025,4.4915,0.0318,0.0533
test1345,2,139,893,25153,772,0.0602,16.9922,0.0887,0.0988
test0913,2,139,1891,46262,2237,0.3617,57.108,0.5436,0.1342
test0452,2,120,852,17773,614,0.0387,8.1967,0.0579,0.0639
test0481,2,123,1036,30061,1510,0.1861,23.9888,0.2314,0.1095
test1276,2,145,1101,29471,898,0.0841,24.0615,0.131,0.1002
test0183,2,115,496,14550,434,0.0262,5.755,0.0371,0.0562
test1166,2,101,442,10964,321,0.0214,3.2017,0.0249,0.0244
test1398,2,148,1313,30884,978,0.085,26.9421,0.1277,0.0895
test0707,2,134,1104,36357,1751,0.1923,770.1003,0.2606,0.0719
test1299,2,138,1533,29377,843,0.0948,27.6044,0.1237,0.0712
test0998,2,137,780,32459,1519,0.3727,35.7896,0.6356,0.2336
test1471,2,127,1757,26330,777,0.0655,27.7674,0.088,0.0613
test0606,2,141,1909,49993,2519,0.5199,93.9253,0.9956,0.1359
test0225,2,114,684,15568,449,0.0654,6.8024,0.1003,0.0712
test0110,2,110,431,12667,424,0.0257,7.5018,0.0375,0.029
test1383,2,134,357,18415,589,0.0377,12.011,0.056,0.0633
test0717,2,114,413,13943,432,0.0334,8.6764,0.0426,0.063
test0836,2,116,861,25214,1296,0.1318,23.2563,0.2218,0.0761
test0171,2,144,777,25303,764,0.0612,24.4032,0.0975,0.0599
test0890,2,90,1582,12843,358,0.0251,5.5964,0.0317,0.0645
test1346,2,85,1671,11703,349,0.0272,5.2426,0.0344,0.0313
test0112,2,111,1312,26488,1347,0.1387,27.1502,0.2013,0.0908
test0088,2,121,1265,30865,1455,0.1822,25.8344,0.2554,0.1271
test1084,2,139,1919,33588,1045,0.1522,39.8158,0.2578,0.1169
test0766,2,85,1483,10724,311,0.0188,4.9672,0.0249,0.0499
test1203,2,109,621,19018,964,0.0676,8.9386,0.098,0.0686
test0526,2,80,412,6833,216,0.0101,1.2107,0.0138,0.0408
test0523,2,112,1000,23741,1172,0.1988,19.8679,0.2748,0.0945
test0790,2,114,666,15455,483,0.0313,8.4173,0.0461,0.033
test0089,2,147,1675,33805,1068,0.1053,37.86,0.1509,0.0973
test0782,2,102,855,19269,975,0.0921,9.2478,0.1252,0.08
test0912,2,150,820,29428,885,0.0702,23.8528,0.107,0.0932
test0355,2,95,420,12109,622,0.0321,3.6112,0.0476,0.0536
test1200,2,102,751,17382,875,0.0609,9.9233,0.0909,0.0446
test1321,2,116,1788,31269,1571,0.2299,31.7008,0.3655,0.1279
test0399,2,86,748,9055,275,0.0163,2.8671,0.0212,0.0482
test0327,2,120,963,27617,1415,0.1673,24.0693,0.2466,0.1046
test0302,2,111,1879,32556,1636,0.2161,32.8983,0.3038,0.1101
test0955,2,90,1720,19106,926,0.0776,11.5876,0.1078,0.0819
test0558,2,103,557,12157,388,0.0323,4.2774,0.0388,0.0278
test0352,2,131,684,27734,1440,0.1347,23.3064,0.2093,0.0633
test1479,2,93,724,15645,744,0.0971,8.282,0.1147,0.1089
test0514,2,148,809,38663,1882,0.2627,47.0818,0.382,0.0901
test0074,2,94,790,15166,792,0.1041,6.2108,0.1508,0.0647
test1190,2,122,1606,22828,709,0.1388,18.9548,0.154,0.1803
test1470,2,107,1762,18856,571,0.0443,12.56,0.0576,0.0726
test0212,2,141,829,35298,1796,0.202,38.7974,0.3049,0.1055
test0663,2,93,459,9551,321,0.0174,2.3826,0.0231,0.0472
test0743,2,124,1870,38711,1877,0.2954,47.2806,0.4553,0.0934
test0477,2,128,632,20347,645,0.0534,12.1181,0.1006,0.0547
test1402,2,119,1991,23756,705,0.0687,19.4256,0.094,0.0788
test0336,2,113,1895,29962,1481,0.1812,30.2094,0.2436,0.0744
test0601,2,146,728,36201,1784,0.2304,39.5028,0.3922,0.1118
test0337,2,136,1190,26862,770,0.081,23.9812,0.1095,0.0972
test0076,2,140,1838,48036,2379,0.403,65.7948,0.5593,0.1507
test1144,2,90,419,8347,236,0.013,1.8125,0.0183,0.0431
test1178,2,133,1258,37998,1891,0.4379,43.5545,0.7098,0.2237
test0182,2,105,1654,24599,1202,0.2059,24.254,0.2669,0.1458
test0651,2,127,1100,32105,1593,0.3129,36.6333,0.3714,0.1893
test0857,2,129,1138,23456,689,0.0614,16.4877,0.0815,0.0575
test1055,2,101,1314,22065,1004,0.0864,12.55,0.1276,0.0788
test0217,2,150,1432,36122,1076,0.1072,35.4048,0.1502,0.1024
test1300,2,100,722,17447,894,0.071,8.4526,0.0981,0.0732
test0360,2,96,1020,12036,385,0.0308,6.3047,0.0428,0.0562
test1134,2,103,750,12733,421,0.0236,4.7303,0.0336,0.0341
test1285,2,81,691,10298,523,0.0279,2.9255,0.0391,0.0512
test0147,2,96,1465,13886,442,0.0273,5.1086,0.0353,0.0558
test0908,2,89,1435,17011,816,0.0635,7.9414,0.085,0.045
test0752,2,98,375,12931,645,0.0358,4.7482,0.0546,0.0316
test1090,2,134,580,28128,1474,0.2081,23.1083,0.4,0.1385
test0903,2,125,1004,30850,1504,0.1625,27.0927,0.2415,0.0715
test1378,2,120,1360,21727,710,0.0555,13.1845,0.075,0.0471
test1365,2,116,437,14216,457,0.0262,5.1247,0.0408,0.0551
test1182,2,123,890,27009,1329,0.1243,20.691,0.1896,0.0739
test0733,2,112,948,16519,529,0.0325,7.4552,0.0548,0.0613
test1066,2,150,654,38195,1982,0.3855,44.2783,0.539,0.1319
test1427,2,133,535,19838,656,0.0555,11.6723,0.0665,0.0798
test0420,2,81,491,9367,474,0.0284,3.1016,0.0381,0.0337
test1290,2,120,705,23472,1149,0.1062,17.7758,0.141,0.08
test0865,2,89,1508,12163,340,0.021,4.319,0.0268,0.0522
test1219,2,146,1380,32273,992,0.099,34.6093,0.1389,0.1011
test0700,2,144,1651,49093,2349,0.5156,80.988,1.0551,0.1521
test1243,2,104,1540,17506,542,0.0414,11.2515,0.054,0.0667
test0237,2,86,1533,11770,370,0.035,4.5857,0.0415,0.0359
test1408,2,91,1662,20078,1028,0.0949,13.9013,0.1281,0.0585
test0828,2,107,1396,23843,1156,0.1202,19.02,0.1568,0.0606
test0357,2,150,1014,41047,1994,0.2635,53.2717,0.3822,0.1305
test0676,2,139,1188,27169,839,0.0701,26.0757,0.1048,0.0837
test0746,2,141,1197,39903,2001,0.2812,46.222,0.4343,0.1005
test1458,2,99,386,13566,709,0.0392,4.6845,0.0616,0.0583
test0097,2,118,1445,30778,1470,0.1846,25.7711,0.2436,0.1039
test0270,2,88,1958,19558,943,0.083,10.81,0.1254,0.0787
test0290,2,106,1683,25205,1255,0.1253,18.7083,0.1733,0.0874
test1048,2,116,1380,28590,1390,0.1808,21.4646,0.2546,0.0761
test0034,2,122,404,20252,1037,0.0856,10.7039,0.1243,0.0827
test1380,2,85,1735,11598,347,0.0217,3.6363,0.0268,0.051
test0686,2,93,1327,19711,921,0.0821,10.4165,0.1117,0.0741
test0347,2,137,698,22336,736,0.0631,13.4425,0.0947,0.0519
test0644,2,141,1473,29783,885,0.0801,24.1731,0.1104,0.0637
test1170,2,122,586,17454,519,0.0341,7.8349,0.0553,0.0657
test1496,2,145,1341,30666,975,0.0917,25.555,0.1287,0.1064
test0160,2,90,1096,15853,808,0.0586,6.8395,0.0824,0.0685
test0361,2,139,432,27808,1434,0.1375,21.0025,0.2492,0.0625
test0314,2,130,1749,40421,1990,0.3028,47.925,0.4084,0.1407
test0180,2,93,1786,13598,426,0.0295,5.7358,0.0392,0.0335
test1209,2,125,1448,33434,1675,0.2061,30.7037,0.2888,0.1109
test0429,2,143,918,27684,869,0.0782,20.8027,0.1109,0.06
test1179,2,103,1178,21993,1086,0.1022,13.9083,0.1408,0.0815
test0856,2,146,1358,46536,2303,0.3686,57.428,0.5111,0.135
test0559,2,144,1138,42770,2128,0.3424,48.5163,0.6302,0.1285
test0111,2,142,661,34548,1747,0.1962,31.3381,0.2866,0.1052
test1081,2,111,521,18102,962,0.0674,8.575,0.1166,0.0701
test0931,2,109,645,18890,934,0.071,9.3513,0.1085,0.0738
test0726,2,123,1109,23463,763,0.059,15.6276,0.0829,0.0853
test0414,2,135,795,32304,1594,0.1733,27.7574,0.259,0.1028
test1447,2,121,935,19266,625,0.0431,9.5096,0.0591,0.067
test1123,2,130,1981,29238,886,0.0828,22.4825,0.1105,0.0899
test0646,2,98,1266,20747,992,0.0827,11.2781,0.1211,0.0588
test0220,2,131,411,17887,586,0.0364,8.6132,0.0569,0.0628
test0846,2,104,1911,17592,567,0.0418,9.2024,0.0557,0.0384
test1239,2,111,901,15942,489,0.0358,7.2838,0.0471,0.068
test0602,2,130,1931,29221,888,0.0865,23.9803,0.1249,0.0679
test1399,2,105,609,17967,892,0.0637,9.287,0.0934,0.0484
test0704,2,81,1055,9541,301,0.021,2.7283,0.0289,0.0505
test0179,2,82,425,9710,439,0.0218,2.4727,0.0314,0.0494
test0177,2,93,599,10346,313,0.0169,2.785,0.0228,0.0477
test0070,2,123,1458,22293,699,0.0547,13.5768,0.0728,0.0482
test0412,2,143,480,30530,1529,0.1443,23.9673,0.2238,0.0928
test1291,2,109,535,18488,984,0.0699,9.4319,0.1138,0.0709
test1389,2,117,678,16053,505,0.0396,8.2398,0.0706,0.0417
test0744,2,83,907,12832,640,0.0473,7.609,0.0644,0.0402
test1459,2,104,1419,16426,515,0.0344,15.0041,0.0478,0.0626
test0708,2,96,939,11993,328,0.0205,3.8465,0.0275,0.025
test0468,2,117,555,21162,1082,0.094,16.7602,0.1319,0.0795
test1454,2,81,402,9360,483,0.0413,3.7668,0.0572,0.0388
test0245,2,97,726,15938,789,0.0538,11.4699,0.0727,0.0655
test0978,2,87,1506,16915,826,0.0624,7.5476,0.0866,0.0745
test0373,2,123,1865,26091,783,0.0983,21.7943,0.1623,0.1101
test0821,2,121,967,19864,623,0.0413,15.7494,0.0672,0.0659
test0004,2,93,552,9549,309,0.0167,3.3332,0.0222,0.0481
test0618,2,89,1029,11022,340,0.0195,3.2567,0.0251,0.0237
test1418,2,121,671,18098,543,0.0654,13.2683,0.1184,0.0823
test0692,2,127,1680,25721,804,0.0845,18.9918,0.0964,0.0843
test0101,2,84,381,9268,477,0.0296,2.5429,0.0422,0.0631
test0973,2,121,637,24330,1214,0.1092,21.0722,0.1562,0.0851
test1120,2,110,802,21139,1117,0.0945,11.3026,0.1366,0.079
test0455,2,130,1391,38800,1917,0.4121,51.447,0.8425,0.1612
test0935,2,114,1446,28833,1357,0.1609,31.595,0.2445,0.0754
test0634,2,99,781,12601,398,0.0445,5.6266,0.0555,0.1182
test1397,2,145,493,22435,724,0.0471,14.2989,0.0748,0.0715
test0174,2,123,1146,21214,684,0.0507,11.6261,0.0699,0.0722
test0071,2,84,756,8143,241,0.0134,1.7708,0.0172,0.0433
test1195,2,123,638,25696,1300,0.1265,16.3026,0.1691,0.0851
test0751,2,129,1830,42104,2103,0.3177,45.1498,0.4566,0.1249
test0777,2,122,1752,24168,725,0.0634,15.9832,0.0823,0.0794
test1281,2,140,1092,40462,2010,0.2718,41.7539,0.3944,0.1166
test0719,2,148,1936,53125,2577,0.4917,97.8112,0.7223,0.1615
test0768,2,93,796,11085,344,0.0334,5.4831,0.0488,0.0893
test0552,2,86,1314,10746,326,0.029,5.7852,0.0395,0.0607
test0043,2,81,1813,15882,773,0.061,8.4104,0.0872,0.044
test0696,2,139,1404,28696,863,0.1022,24.5366,0.119,0.0697
test1022,2,148,1651,34777,1059,0.1151,44.6005,0.1581,0.1365
test0298,2,109,791,14680,443,0.0923,7.6878,0.1239,0.1329
test0371,2,121,1087,20481,655,0.0472,14.8896,0.0665,0.0761
test1114,2,138,446,26678,1399,0.1373,22.773,0.2197,0.0968
test0370,2,84,1523,11546,326,0.0211,4.179,0.0317,0.0521
test0092,2,101,1653,15981,454,0.033,8.0499,0.0423,0.0621
test0588,2,137,890,24992,759,0.0734,18.5889,0.1048,0.0837
test1307,2,138,1815,31368,937,0.0923,30.4858,0.1263,0.104
test1180,2,121,953,27041,1408,0.1476,20.3006,0.2223,0.1025
test0905,2,117,960,17969,549,0.0377,9.6117,0.0584,0.0648
test1263,2,123,1099,20778,667,0.0622,12.363,0.0734,0.0852
test0915,2,112,992,16322,528,0.035,8.0321,0.0551,0.0382
test0291,2,102,1269,22172,1081,0.0976,14.4191,0.1617,0.0856
test0142,2,100,440,10455,323,0.0208,3.5122,0.031,0.0496
test0685,2,80,830,8151,261,0.0197,2.2123,0.0205,0.045
test0622,2,116,1086,26635,1315,0.1404,21.1857,0.1991,0.0725
test0334,2,124,1984,25831,818,0.0686,19.1423,0.1029,0.0838
test1347,2,137,1626,30818,939,0.0847,27.9356,0.1368,0.0956
test1229,2,142,1493,45724,2309,0.7926,67.3749,0.7318,0.217
test0450,2,86,365,9987,488,0.0379,4.7784,0.0551,0.0352
test0780,2,128,1148,33728,1679,0.2186,42.5793,0.3117,0.1224
test0108,2,83,626,7770,236,0.0185,2.8837,0.0395,0.0391
test0842,2,146,939,28535,932,0.1004,25.2865,0.1471,0.1152
test0589,2,150,1244,47018,2326,0.3731,61.2367,0.5587,0.1153
test0262,2,95,751,11173,381,0.0274,3.7761,0.0355,0.0549
test0990,2,105,879,20700,990,0.0894,12.6546,0.1306,0.088
test1252,2,105,1823,25067,1262,0.1307,21.117,0.1893,0.1166
test0951,2,150,535,34689,1705,0.3411,36.9498,0.5445,0.1362
test0511,2,143,472,30957,1547,0.1744,35.9561,0.2621,0.0806
test1244,2,116,1054,27321,1323,0.3219,29.0941,0.443,0.1328
test0820,2,144,767,36031,1690,0.5414,56.4234,0.7052,0.1951
test0437,2,101,1075,14853,450,0.0408,11.4968,0.0535,0.0744
test1174,2,101,1860,17107,516,0.0506,13.8376,0.07,0.0996
test1269,2,126,992,29119,1393,0.2713,35.754,0.5106,0.129
test0972,2,131,1004,33179,1726,0.2038,41.1644,0.3047,0.1059
test0613,2,120,1182,29905,1463,0.2836,36.7526,0.4508,0.0966
test0992,2,100,765,12773,427,0.0332,7.5117,0.0464,0.0601
test1351,2,91,1528,19420,938,0.0888,15.5273,0.1112,0.0757
test0005,2,111,1959,30741,1456,0.1671,28.9936,0.2477,0.0895
test0572,2,142,1417,44422,2187,0.8202,74.1277,0.6622,0.2994
test0338,2,100,470,14266,754,0.0641,9.5987,0.0928,0.0746
test0855,2,119,1462,30714,1468,0.1694,34.8866,0.2384,0.1058
test1156,2,112,921,24737,1195,0.1135,25.8899,0.1744,0.0893
test0802,2,127,1246,33135,1630,0.2589,39.0721,0.3404,0.1369
test1224,2,101,684,18014,867,0.1534,9.2229,0.2747,0.0606
test1021,2,123,1495,23022,686,0.0566,24.3708,0.0873,0.0504
test0783,2,113,1651,20172,597,0.0496,16.5402,0.0624,0.0738
test0551,2,121,1961,37648,1770,0.2583,41.7372,0.3806,0.1256
test0348,2,117,1758,32151,1629,0.5003,42.0315,0.8006,0.1318
test0120,2,89,1497,12286,381,0.0295,5.7909,0.0393,0.0604
test0680,2,87,1931,18821,935,0.1291,12.4279,0.1483,0.0846
test0741,2,86,608,8862,278,0.0165,3.2948,0.026,0.0465
test0443,2,137,1189,38256,1810,0.317,53.6838,0.4048,0.1308
test1366,2,100,991,13105,441,0.0284,10.0865,0.0417,0.0307
test1140,2,112,1073,16946,504,0.0345,8.4968,0.0494,0.0664
test0315,2,90,1857,20332,941,0.0931,15.8083,0.1173,0.0979
test0425,2,128,938,30744,1508,0.4226,41.467,0.7838,0.1247
test0354,2,105,978,14564,456,0.0301,9.8944,0.0395,0.0596
test0446,2,119,467,20094,1010,0.124,14.4308,0.1615,0.1314
test0344,2,120,1690,33516,1604,0.1994,39.0032,0.2737,0.1074
test0917,2,142,680,34021,1649,0.1807,40.1324,0.2678,0.1079
test0013,2,113,897,16845,518,0.0338,8.0793,0.0475,0.0625
test1413,2,129,1631,37852,1807,0.2491,54.6023,0.3567,0.1255
test0691,2,131,555,19352,628,0.0583,12.1597,0.0733,0.0544
test0697,2,124,1555,36381,1772,0.3538,50.4073,0.6298,0.1317
test0017,2,116,1120,18811,586,0.042,14.8653,0.06,0.0676
test0789,2,89,530,8757,282,0.0322,3.8072,0.03,0.0247
test0161,2,116,1402,29911,1444,0.1742,34.1979,0.2453,0.0982
test0776,2,148,500,24201,722,0.0636,21.416,0.1175,0.0964
test0103,2,138,1915,32017,964,0.1114,47.4859,0.1383,0.088
test0432,2,103,1009,14305,457,0.0343,6.2159,0.0466,0.0633
test0927,2,121,1676,23740,754,0.1333,21.2631,0.2029,0.0925
test0172,2,123,515,22357,1103,0.1927,20.5341,0.274,0.1718
test0173,2,85,794,13500,672,0.0589,7.9061,0.0897,0.0463
test1306,2,94,652,10073,296,0.0237,4.8633,0.0334,0.0551
test0372,2,113,1374,27135,1365,0.2098,30.9672,0.3444,0.1352
test1254,2,113,1532,20183,577,0.1107,18.9516,0.0983,0.1053
test0540,2,83,1003,9533,314,0.0246,4.1464,0.0358,0.0625
test0129,2,142,1087,28514,864,0.104,30.7063,0.1337,0.1388
test0762,2,134,1898,44486,2194,0.3387,75.5103,0.4915,0.1289
test0292,2,109,1418,26331,1255,0.1253,25.0269,0.1786,0.068
test0888,2,103,498,11468,388,0.0665,5.9324,0.1056,0.1018
test0553,2,92,882,10536,319,0.0187,7.5994,0.0242,0.049
test0312,2,103,545,11872,386,0.0221,4.8637,0.0305,0.0258
test0611,2,136,1043,24268,737,0.0699,22.9372,0.1054,0.0623
test1057,2,135,1652,28855,891,0.0905,35.654,0.1258,0.0702
test0154,2,84,1810,17879,818,0.0759,9.9092,0.1116,0.0785
test0242,2,102,1478,15075,399,0.0309,6.9716,0.0394,0.0353
test0632,2,113,1383,29061,1439,0.178,25.1647,0.2477,0.1031
test0969,2,150,1472,47598,2371,0.4371,66.2892,0.6199,0.1242
test0259,2,128,1297,24205,773,0.0708,17.5739,0.0991,0.0719
test0880,2,105,1957,18272,572,0.0464,10.31,0.0646,0.0443
test0689,2,149,1811,36432,1085,0.1285,39.8061,0.1717,0.0976
test0239,2,113,919,24137,1312,0.1392,16.9359,0.2038,0.0677
test0205,2,80,766,11238,555,0.033,3.8269,0.0497,0.0561
test0911,2,149,1167,31141,973,0.0983,28.6075,0.1384,0.1014
test0764,2,97,673,15950,778,0.0546,7.445,0.082,0.067
test1013,2,126,1118,21737,684,0.0676,14.0389,0.0831,0.0554
test1188,2,113,1629,20710,632,0.0569,13.1536,0.0734,0.051
test0431,2,98,612,15136,788,0.058,6.7597,0.0868,0.0407
test0218,2,111,676,14638,447,0.032,6.3416,0.0444,0.0351
test0138,2,144,721,36311,1847,0.2582,40.177,0.363,0.0977
test0580,2,82,397,9104,485,0.0244,2.4312,0.0384,0.0235
test0710,2,85,605,12174,603,0.0402,4.3731,0.0557,0.0318
test0367,2,107,1860,18419,597,0.0482,10.1823,0.0659,0.0703
test1247,2,116,1717,32249,1556,0.2195,30.3586,0.3083,0.0856
test0756,2,83,956,9123,295,0.0187,2.5807,0.025,0.0232
test1196,2,149,623,35128,1755,0.2207,34.5106,0.3267,0.0893
test0872,2,131,1885,27886,840,0.0833,23.0959,0.1147,0.094
test0168,2,117,1080,25597,1307,0.1417,18.778,0.2015,0.0939
test1420,2,92,410,8422,235,0.0145,2.1167,0.0193,0.0189
test0757,2,111,513,13974,449,0.0312,5.688,0.0411,0.0349
test0505,2,100,1120,13469,404,0.0286,5.3663,0.0395,0.0324
test0001,2,93,1054,17173,890,0.0739,8.6193,0.1017,0.0475
test0116,2,96,1684,20835,1030,0.1037,12.8942,0.1453,0.0837
test1059,2,83,1454,16339,831,0.0723,7.9927,0.1015,0.0733
test1364,2,91,1293,12650,392,0.028,5.0033,0.0371,0.03
test0499,2,120,552,15814,493,0.0333,7.2632,0.0477,0.0626
test0669,2,83,1058,10066,303,0.0267,3.1564,0.0255,0.0506
test0722,2,135,1476,28866,885,0.089,24.5854,0.1211,0.0944
