File,Gamma,V,T,E,V_living,G_Edges,BBR19,LS,LSAR,DEC
test,2,131,684,27734,27869,1440,802,803,802,813
test,2,93,724,15645,17556,744,490,488,488,495
test,2,148,809,38663,38767,1882,1136,1139,1139,1175
test,2,94,790,15166,16664,792,493,494,494,492
test,2,122,1606,22828,26715,709,454,449,449,451
test,2,107,1762,18856,23049,571,389,387,386,382
test,2,141,829,35298,36245,1796,1074,1076,1077,1120
test,2,93,459,9551,8673,321,196,193,193,194
test,2,124,1870,38711,49278,1877,1323,1324,1324,1342
test,2,128,632,20347,19270,645,385,380,380,381
test,2,119,1991,23756,28904,705,471,468,469,468
test,2,113,1895,29962,38520,1481,1042,1044,1043,1040
test,2,146,728,36201,35437,1784,1036,1038,1037,1059
test,2,136,1190,26862,29138,770,493,493,493,485
test,2,140,1838,48036,59330,2379,1631,1634,1634,1650
test,2,90,419,8347,7204,236,128,130,130,128
test,2,133,1258,37998,44032,1891,1221,1225,1225,1230
test,2,105,1654,24599,31189,1202,835,831,833,846
test,2,127,1100,32105,36702,1593,1002,1006,1006,1018
test,2,129,1138,23456,25443,689,426,425,425,421
test,2,101,1314,22065,27388,1004,692,688,689,688
test,2,150,1432,36122,40998,1076,701,700,697,697
test,2,100,722,17447,19289,894,565,567,568,570
test,2,96,1020,12036,12868,385,235,234,234,223
test,2,103,750,12733,12276,421,239,240,240,238
test,2,81,691,10298,11361,523,331,330,329,332
test,2,96,1465,13886,16407,442,289,290,289,284
test,2,89,1435,17011,21472,816,536,535,535,537
test,2,98,375,12931,11753,645,331,325,324,334
test,2,134,580,28128,26692,1474,825,825,823,842
test,2,125,1004,30850,34333,1504,964,962,963,971
test,2,120,1360,21727,24745,710,467,467,467,467
test,2,116,437,14216,11897,457,241,239,239,232
test,2,123,890,27009,28624,1329,800,800,800,814
test,2,112,948,16519,17425,529,316,314,314,311
test,2,150,654,38195,37009,1982,1129,1134,1134,1163
test,2,133,535,19838,17459,656,361,356,358,360
test,2,81,491,9367,9519,474,290,287,287,294
test,2,120,705,23472,24163,1149,657,656,655,668
test,2,89,1508,12163,14659,340,238,236,236,226
test,2,146,1380,32273,35433,992,608,607,607,608
test,2,144,1651,49093,59550,2349,1591,1594,1593,1638
test,2,104,1540,17506,21409,542,369,364,365,363
test,2,86,1533,11770,14350,370,277,274,274,268
test,2,91,1662,20078,26288,1028,717,719,717,722
test,2,107,1396,23843,28929,1156,776,776,777,780
test,2,150,1014,41047,43528,1994,1215,1224,1224,1249
test,2,139,1188,27169,28944,839,515,513,513,509
test,2,141,1197,39903,44509,2001,1245,1249,1249,1263
test,2,99,386,13566,12567,709,391,388,386,392
test,2,118,1445,30778,37466,1470,994,993,993,1013
test,2,88,1958,19558,26877,943,702,701,701,693
test,2,106,1683,25205,31968,1255,860,861,862,869
test,2,116,1380,28590,34076,1390,932,930,931,940
test,2,122,404,20252,17356,1037,536,535,534,547
test,2,85,1735,11598,14454,347,249,247,247,253
test,2,93,1327,19711,24838,921,648,652,652,653
test,2,137,698,22336,20613,736,383,382,382,380
test,2,141,1473,29783,33502,885,539,539,538,535
test,2,122,586,17454,16139,519,284,280,281,283
test,2,145,1341,30666,33305,975,595,597,595,587
test,2,90,1096,15853,19204,808,535,530,530,528
test,2,139,432,27808,23708,1434,782,781,779,805
test,2,130,1749,40421,50314,1990,1339,1343,1342,1356
test,2,93,1786,13598,16715,426,277,279,279,265
test,2,125,1448,33434,40016,1675,1085,1088,1088,1094
test,2,143,918,27684,28120,869,536,537,534,533
test,2,103,1178,21993,26483,1086,722,722,722,730
test,2,146,1358,46536,53762,2303,1508,1509,1509,1543
test,2,144,1138,42770,47478,2128,1321,1320,1320,1355
test,2,142,661,34548,33718,1747,1015,1017,1018,1037
test,2,111,521,18102,17570,962,527,524,524,536
test,2,109,645,18890,19384,934,541,544,544,551
test,2,123,1109,23463,26383,763,489,485,485,485
test,2,135,795,32304,33848,1594,972,978,977,995
test,2,121,935,19266,20090,625,388,385,385,389
test,2,130,1981,29238,35474,886,604,600,598,596
test,2,98,1266,20747,25874,992,661,663,662,658
test,2,131,411,17887,14185,586,296,300,299,296
test,2,104,1911,17592,21527,567,383,386,386,374
test,2,111,901,15942,16785,489,310,311,311,310
test,2,130,1931,29221,35770,888,602,602,603,602
test,2,105,609,17967,18573,892,538,543,543,547
test,2,81,1055,9541,10983,301,184,187,187,183
test,2,82,425,9710,9665,439,266,264,265,265
test,2,93,599,10346,10182,313,184,183,183,180
test,2,123,1458,22293,25263,699,438,435,434,438
test,2,143,480,30530,26801,1529,831,836,836,857
test,2,109,535,18488,18225,984,552,551,551,564
test,2,117,678,16053,14990,505,273,270,270,273
test,2,83,907,12832,15394,640,425,423,422,419
test,2,104,1419,16426,19040,515,319,316,316,312
test,2,96,939,11993,12736,328,206,209,208,202
test,2,117,555,21162,20253,1082,610,611,613,621
test,2,81,402,9360,9047,483,283,283,283,283
test,2,97,726,15938,17017,789,502,495,496,509
test,2,87,1506,16915,21881,826,579,580,580,569
test,2,123,1865,26091,32085,783,543,540,539,540
test,2,121,967,19864,20716,623,360,361,361,357
test,2,93,552,9549,8778,309,181,179,178,178
test,2,89,1029,11022,12400,340,220,217,218,216
test,2,121,671,18098,17154,543,305,302,303,304
test,2,127,1680,25721,30296,804,508,508,508,506
test,2,84,381,9268,8647,477,262,261,260,260
test,2,121,637,24330,24440,1214,730,726,726,744
test,2,110,802,21139,22728,1117,646,648,648,657
test,2,130,1391,38800,46058,1917,1273,1274,1274,1301
test,2,114,1446,28833,35808,1357,936,932,932,938
test,2,99,781,12601,13070,398,243,241,241,239
test,2,145,493,22435,18444,724,363,355,356,363
test,2,123,1146,21214,23073,684,416,415,415,410
test,2,84,756,8143,8186,241,152,151,152,150
test,2,123,638,25696,25886,1300,792,788,788,805
test,2,129,1830,42104,51875,2103,1489,1492,1493,1515
test,2,122,1752,24168,29075,725,468,467,467,465
test,2,140,1092,40462,44964,2010,1291,1291,1292,1320
test,2,148,1936,53125,65515,2577,1731,1733,1733,1756
test,2,93,796,11085,11584,344,202,197,199,193
test,2,86,1314,10746,12544,326,214,215,215,209
test,2,81,1813,15882,21641,773,574,571,571,570
test,2,139,1404,28696,31762,863,530,526,527,523
test,2,148,1651,34777,39860,1059,681,679,679,681
test,2,109,791,14680,14702,443,247,247,247,244
test,2,121,1087,20481,22064,655,401,396,396,398
test,2,138,446,26678,22690,1399,712,717,717,734
test,2,84,1523,11546,14403,326,235,237,236,227
test,2,101,1653,15981,19401,454,317,313,315,315
test,2,137,890,24992,25307,759,451,450,448,451
test,2,138,1815,31368,37042,937,599,599,599,599
test,2,121,953,27041,30093,1408,878,875,875,882
test,2,117,960,17969,18901,549,331,329,328,327
test,2,123,1099,20778,22120,667,410,405,405,401
test,2,112,992,16322,16939,528,302,302,302,304
test,2,102,1269,22172,27115,1081,722,719,719,720
test,2,100,440,10455,8929,323,176,176,176,176
test,2,80,830,8151,8786,261,175,173,173,172
test,2,116,1086,26635,30651,1315,881,877,876,887
test,2,124,1984,25831,31697,818,530,526,526,524
test,2,137,1626,30818,36127,939,609,605,605,603
test,2,142,1493,45724,54268,2309,1507,1510,1508,1544
test,2,86,365,9987,9346,488,275,275,275,269
test,2,128,1148,33728,38642,1679,1075,1078,1077,1100
test,2,83,626,7770,7477,236,143,142,142,135
test,2,146,939,28535,28581,932,560,559,557,562
test,2,150,1244,47018,52468,2326,1490,1489,1487,1529
test,2,95,751,11173,11348,381,227,225,226,219
test,2,105,879,20700,23363,990,645,641,642,639
test,2,105,1823,25067,31922,1262,875,874,873,874
test,2,150,535,34689,31203,1705,944,947,946,975
test,2,143,472,30957,26884,1547,843,842,841,864
test,2,116,1054,27321,32133,1323,895,897,894,903
test,2,144,767,36031,35901,1690,1026,1031,1031,1046
test,2,101,1075,14853,16956,450,310,307,308,298
test,2,101,1860,17107,21291,516,347,347,346,339
test,2,126,992,29119,32304,1393,880,879,880,893
test,2,131,1004,33179,36543,1726,1060,1060,1061,1083
test,2,120,1182,29905,34884,1463,915,915,915,927
test,2,100,765,12773,12983,427,244,241,241,242
test,2,91,1528,19420,25283,938,660,657,657,649
test,2,111,1959,30741,39932,1456,1030,1029,1030,1029
test,2,142,1417,44422,52283,2187,1441,1440,1440,1467
test,2,100,470,14266,13455,754,427,428,427,440
test,2,119,1462,30714,37383,1468,967,967,966,976
test,2,112,921,24737,28299,1195,783,782,782,787
test,2,127,1246,33135,38894,1630,1059,1059,1061,1072
test,2,101,684,18014,19494,867,527,524,523,534
test,2,123,1495,23022,26242,686,454,451,454,451
test,2,113,1651,20172,24278,597,394,393,393,386
test,2,121,1961,37648,48894,1770,1279,1275,1277,1287
test,2,117,1758,32151,40995,1629,1134,1132,1133,1130
test,2,89,1497,12286,14825,381,254,253,252,249
test,2,87,1931,18821,25456,935,677,676,676,670
test,2,86,608,8862,8792,278,180,180,179,177
test,2,137,1189,38256,43147,1810,1198,1195,1194,1226
test,2,100,991,13105,13842,441,262,260,260,251
test,2,112,1073,16946,18371,504,313,316,316,308
test,2,90,1857,20332,27406,941,685,683,682,675
test,2,128,938,30744,33686,1508,944,941,941,942
test,2,105,978,14564,15447,456,275,272,272,274
test,2,119,467,20094,18293,1010,558,557,557,566
test,2,120,1690,33516,42135,1604,1113,1115,1114,1116
test,2,142,680,34021,33105,1649,982,987,988,1003
test,2,113,897,16845,17643,518,316,312,311,313
test,2,129,1631,37852,47068,1807,1250,1247,1247,1263
test,2,131,555,19352,17094,628,337,333,333,340
test,2,124,1555,36381,45079,1772,1241,1239,1239,1251
test,2,116,1120,18811,20396,586,367,365,365,360
test,2,89,530,8757,8035,282,150,149,150,147
test,2,116,1402,29911,36565,1444,963,966,965,975
test,2,148,500,24201,20026,722,362,361,362,366
test,2,138,1915,32017,38271,964,636,629,630,633
test,2,103,1009,14305,15556,457,299,295,295,293
test,2,121,1676,23740,27927,754,483,481,481,476
test,2,123,515,22357,20932,1103,618,620,622,633
test,2,85,794,13500,15503,672,438,434,434,435
test,2,94,652,10073,9725,296,175,171,171,172
test,2,113,1374,27135,33284,1365,912,909,909,913
test,2,113,1532,20183,23998,577,378,376,376,367
test,2,83,1003,9533,10653,314,197,194,193,190
test,2,142,1087,28514,30027,864,534,531,531,533
test,2,134,1898,44486,55478,2194,1488,1488,1489,1514
test,2,109,1418,26331,32542,1255,826,827,828,829
test,2,103,498,11468,10135,388,221,218,219,220
test,2,92,882,10536,10990,319,195,193,194,192
test,2,103,545,11872,10675,386,218,218,218,213
test,2,136,1043,24268,24915,737,440,437,437,438
test,2,135,1652,28855,33105,891,563,562,562,560
test,2,84,1810,17879,24333,818,614,611,612,604
test,2,102,1478,15075,17448,399,267,262,262,263
test,2,113,1383,29061,35530,1439,968,968,967,978
test,2,150,1472,47598,55295,2371,1559,1561,1559,1591
test,2,128,1297,24205,27004,773,481,478,480,473
test,2,105,1957,18272,22593,572,365,366,366,365
test,2,149,1811,36432,42889,1085,712,712,713,709
test,2,113,919,24137,27005,1312,799,802,801,816
test,2,80,766,11238,12951,555,337,339,339,333
test,2,149,1167,31141,32750,973,581,576,575,575
test,2,97,673,15950,17131,778,474,476,476,479
test,2,126,1118,21737,23055,684,420,419,419,422
test,2,113,1629,20710,24842,632,418,413,413,404
test,2,98,612,15136,15899,788,471,468,468,479
test,2,111,676,14638,14136,447,267,264,264,265
test,2,144,721,36311,36162,1847,1129,1133,1132,1166
test,2,82,397,9104,8677,485,260,259,259,268
test,2,85,605,12174,13460,603,382,380,379,383
test,2,107,1860,18419,22360,597,381,380,381,372
test,2,116,1717,32249,41033,1556,1092,1091,1090,1100
test,2,83,956,9123,10024,295,191,189,189,190
test,2,149,623,35128,32483,1755,980,983,983,1018
test,2,131,1885,27886,33192,840,552,545,545,536
test,2,117,1080,25597,29206,1307,841,837,837,849
test,2,92,410,8422,7082,235,140,138,138,142
test,2,111,513,13974,12438,449,270,267,267,268
test,2,100,1120,13469,14780,404,251,250,250,246
test,2,93,1054,17173,20293,890,568,569,569,570
test,2,96,1684,20835,26812,1030,720,718,718,709
test,2,83,1454,16339,21548,831,596,595,594,592
test,2,91,1293,12650,15146,392,260,257,257,255
test,2,120,552,15814,13864,493,278,275,274,273
test,2,83,1058,10066,11625,303,206,205,205,199
test,2,135,1476,28866,33070,885,567,562,561,567
test,2,128,768,28894,30355,1396,883,887,887,895
test,2,141,966,25735,25521,777,445,443,443,443
test,2,114,353,13132,10485,432,232,229,229,233
test,2,109,1096,24230,28076,1121,742,739,739,759
test,2,105,1932,27564,36360,1382,996,998,999,1001
test,2,108,386,16455,14849,804,450,450,450,456
test,2,104,1980,25580,33090,1269,857,852,852,869
test,2,131,1242,37078,43139,1872,1252,1249,1249,1261
test,2,84,777,8895,9404,255,174,170,169,167
test,2,124,1902,25476,30798,798,531,526,528,529
test,2,131,1465,25988,29700,792,507,500,500,504
test,2,93,1566,20508,26494,980,716,716,716,712
test,2,106,1085,20544,23517,1021,644,640,640,654
test,2,87,1701,12761,16182,357,235,234,235,223
test,2,106,833,14177,14496,447,275,273,274,270
test,2,118,1840,32855,42479,1624,1106,1111,1111,1113
test,2,126,1016,22028,23378,689,434,429,431,431
test,2,101,1167,19897,23840,1008,695,694,694,700
test,2,120,606,23033,22840,1180,685,688,687,700
test,2,117,591,15696,14398,523,298,293,293,301
test,2,118,1161,29162,34771,1412,918,917,916,921
test,2,127,626,19385,17886,636,360,358,357,356
test,2,89,1824,20185,27313,954,691,691,692,688
test,2,81,817,11948,14051,577,386,385,385,381
test,2,140,456,27286,23281,1401,750,754,754,767
test,2,90,1039,11062,12290,346,226,227,228,227
test,2,94,1541,13950,16751,421,277,274,274,269
test,2,149,1809,52967,65711,2593,1779,1782,1782,1806
test,2,81,583,9936,10549,499,301,299,300,302
test,2,88,1070,10401,11413,319,203,203,202,198
test,2,136,1165,25740,27497,817,487,486,486,486
test,2,110,1361,25553,31039,1276,852,852,852,858
test,2,116,1727,32280,41103,1585,1093,1096,1095,1117
test,2,97,1140,12710,13928,388,259,259,260,256
test,2,149,863,40340,41207,1994,1216,1218,1219,1243
test,2,104,1318,23867,29631,1213,816,820,820,822
test,2,141,854,25571,25123,784,462,460,461,461
test,2,107,476,12439,11142,414,236,233,233,230
test,2,127,774,20115,19608,671,365,364,365,362
test,2,89,1653,12142,14738,310,206,207,207,206
test,2,100,1991,16655,20562,549,388,387,386,382
test,2,89,1784,12896,16023,399,279,279,279,272
test,2,114,1010,16889,17650,487,283,280,280,279
test,2,114,1018,16994,17763,504,310,310,308,307
test,2,80,1826,16763,22999,802,579,578,578,573
test,2,117,783,23282,24315,1151,717,717,717,731
test,2,138,796,35073,36080,1770,1064,1066,1065,1098
test,2,116,626,20843,20733,1039,607,605,606,626
test,2,123,1917,25566,31208,764,520,519,520,516
