File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
test0208,2,25,71,21300,21000,0.6881,5.984,6.4628,0.3196
test0503,2,15,68,7140,7035,0.1391,0.9866,1.0618,0.2011
test0560,2,24,81,22356,22080,0.9096,6.2443,6.739,0.0969
test0850,2,20,42,7980,7790,0.127,1.6702,1.9426,0.0539
test0864,2,35,43,25585,24990,0.85,11.4454,12.8352,0.1094
test1279,2,34,42,23562,23001,0.7608,10.415,11.5195,0.0825
test1003,2,32,44,21824,21328,0.6966,8.9417,9.8779,0.0697
test0021,2,18,53,8109,7956,0.1442,1.4552,1.5584,0.0607
test1312,2,33,43,22704,22176,0.5738,9.435,10.37,0.2188
test0923,2,33,49,25872,25344,0.7369,10.7116,11.9681,0.2683
test1041,2,30,66,28710,28275,1.0239,10.7733,11.8219,0.2933
test0501,2,10,77,3465,3420,0.0568,0.2948,0.4563,0.0176
test0926,2,30,54,23490,23055,0.6922,8.6702,9.6582,0.1086
test1495,2,38,41,28823,28120,0.7974,14.6929,16.4925,0.3217
test1175,2,36,46,28980,28350,0.8604,13.8586,15.548,0.3193
test0863,2,32,42,20832,20336,0.5054,8.5311,9.351,0.2338
test0456,2,16,92,11040,10920,0.306,1.7646,1.9147,0.2193
test0048,2,31,52,24180,23715,0.7086,9.2087,10.1744,0.2632
test0881,2,37,42,27972,27306,0.8141,13.6744,15.5274,0.3116
test0199,2,19,99,16929,16758,0.6842,3.4586,3.6109,0.0867
test1475,2,34,52,29172,28611,0.9565,13.1703,14.8224,0.1244
test0579,2,15,68,7140,7035,0.1434,1.0023,1.0479,0.2583
test0830,2,17,52,7072,6936,0.1223,1.1524,1.2837,0.0582
test0036,2,19,78,13338,13167,0.3625,2.573,2.7751,0.1683
test0105,2,15,90,9450,9345,0.2479,1.4082,1.4729,0.0599
test0874,2,32,54,26784,26288,0.8663,10.9714,12.3736,0.0936
test0983,2,30,60,26100,25665,0.8517,9.845,10.7718,0.276
test1377,2,32,50,24800,24304,0.7458,10.24,11.2705,0.2632
test0701,2,19,80,13680,13509,0.3848,2.8226,2.9483,0.0475
test1450,2,34,43,24123,23562,0.8122,10.6218,11.868,0.1076
test1310,2,30,46,20010,19575,0.5026,7.552,8.2005,0.0963
test0953,2,33,40,21120,20592,0.6501,8.7788,9.692,0.0745
test0301,2,25,71,21300,21000,0.6776,6.1756,6.6931,0.0746
test0365,2,29,57,23142,22736,0.8395,8.122,8.7786,0.0976
test0698,2,23,43,10879,10626,0.1966,2.6249,2.8583,0.248
test0627,2,28,68,25704,25326,0.8936,8.7557,9.7104,0.2685
test1267,2,34,48,26928,26367,0.7945,11.9637,13.3175,0.2952
test0574,2,27,63,22113,21762,0.6831,7.0557,7.5314,0.2302
test0393,2,27,70,24570,24219,0.8413,7.9974,8.5169,0.2609
test0724,2,24,56,15456,15180,0.3846,4.3451,4.6687,0.08
test0679,2,26,81,26325,26000,1.0163,8.1373,8.8463,0.2436
test1363,2,36,41,25830,25200,0.6722,12.2126,13.5988,0.293
test0255,2,11,48,2640,2585,0.0293,0.2341,0.2378,0.013
test1320,2,30,59,25665,25230,0.8063,9.738,10.6935,0.1063
test0902,2,30,67,29145,28710,1.0361,10.9414,11.9517,0.2969
test1030,2,32,58,28768,28272,0.9635,11.882,13.2956,0.1209
test1272,2,38,40,28120,27417,0.7739,14.5593,16.2599,0.3031
test0979,2,31,43,19995,19530,0.6039,7.5895,8.3846,0.0888
test1289,2,30,61,26535,26100,1.0197,10.0053,10.8223,0.1133
test1373,2,32,54,26784,26288,0.7449,22.6127,12.4948,0.2252
test1403,2,37,45,29970,29304,1.1015,1296.2672,17.8859,0.6102
test1328,2,37,41,27306,26640,0.7372,15.769,18.7372,0.2774
test0408,2,20,99,18810,18620,0.8731,7.7169,5.3082,0.1014
test1222,2,38,40,28120,27417,0.8455,20.3135,16.9425,0.3107
test1336,2,36,41,25830,25200,0.7426,12.5992,16.6497,0.2821
test1113,2,36,46,28980,28350,1.3446,17.0106,26.794,0.4563
test0664,2,18,84,12852,12699,0.3987,4.234,3.1064,0.0812
test0631,2,24,41,11316,11040,0.2171,3.2438,3.4196,0.1961
test1266,2,33,44,23232,22704,0.6564,10.9759,13.1956,0.2569
test0584,2,22,79,18249,18018,1.6001,5.2113,7.4002,0.1099
test0025,2,17,57,7752,7616,0.26,2.4841,1.6229,0.0726
test0323,2,13,58,4524,4446,0.0956,0.6253,0.6335,0.0449
test0612,2,24,74,20424,20148,1.0562,6.7091,9.3362,0.131
test1119,2,30,46,20010,19575,0.6078,7.6607,8.2844,0.2819
test1484,2,31,40,18600,18135,0.4232,7.3025,7.8934,0.0903
test0906,2,37,42,27972,27306,0.8194,15.4581,19.0449,0.3086
test0556,2,38,41,28823,28120,2.0977,24.0351,22.1149,0.4942
test1253,2,38,40,28120,27417,0.9694,19.6445,18.2898,0.3241
test0209,2,25,51,15300,15000,0.4592,4.4389,4.6706,0.0836
test0279,2,30,50,21750,21315,0.6031,8.1533,8.8641,0.2379
test1220,2,32,46,22816,22320,0.7744,9.3357,10.2686,0.1087
test0610,2,13,59,4602,4524,0.0714,0.5117,0.5301,0.0205
test0568,2,13,85,6630,6552,0.1417,0.9079,0.776,0.0503
test0469,2,18,50,7650,7497,0.2106,1.4035,2.1034,0.0623
test0106,2,30,46,20010,19575,0.8022,12.0993,13.9935,0.0743
test0310,2,19,57,9747,9576,0.4627,3.2916,3.5818,0.0585
test1011,2,35,43,25585,24990,0.8926,14.4431,19.026,0.1586
test0810,2,16,95,11400,11280,0.3463,3.3402,2.1051,0.0743
test0720,2,27,60,21060,20709,0.6913,10.0296,7.586,0.3084
test0759,2,18,48,7344,7191,0.1692,1.3612,1.557,0.2902
test0656,2,29,52,21112,20706,1.2048,8.7405,13.3917,0.1025
test0155,2,23,76,19228,18975,0.6372,5.5229,6.2939,0.2857
test0725,2,17,41,5576,5440,0.078,0.9129,1.0991,0.0493
test1093,2,30,41,17835,17400,0.4017,7.2177,7.7496,0.2104
test0970,2,38,41,28823,28120,0.8486,17.2351,22.7468,0.3135
test1249,2,35,50,29750,29155,2.3348,20.6738,18.8265,0.2467
test0893,2,31,52,24180,23715,0.7372,13.5908,14.1225,0.2851
test0019,2,19,84,14364,14193,0.4761,3.9265,4.9979,0.0899
test0688,2,14,47,4277,4186,0.0574,0.5877,0.5929,0.021
test0792,2,14,90,8190,8099,0.1973,1.2222,1.173,0.0582
test0113,2,25,92,27600,27300,2.0625,14.2053,14.7005,0.1149
test0331,2,16,74,8880,8760,0.1986,1.4196,1.5372,0.2616
test0119,2,20,62,11780,11590,0.2806,3.0897,3.0602,0.0415
test0716,2,13,80,6240,6162,0.1367,0.8213,0.7599,0.0537
test1109,2,32,54,26784,26288,0.8482,11.8799,14.9347,0.29
test1409,2,30,56,24360,23925,1.1162,11.305,13.1542,0.3804
test1169,2,35,50,29750,29155,1.3726,18.164,23.4267,0.3989
test0929,2,34,53,29733,29172,0.991,17.8621,15.4396,0.1303
test0859,2,35,41,24395,23800,0.6423,11.2406,12.8743,0.2509
test1153,2,35,40,23800,23205,0.6296,11.0901,418.1353,0.2647
test0011,2,14,40,3640,3549,0.0436,0.4877,0.4862,0.0148
test0150,2,25,86,25800,25500,1.0286,7.6227,8.4233,0.117
test0197,2,25,78,23400,23100,0.8586,6.8497,7.8163,0.242
test0742,2,16,96,11520,11400,0.3591,2.3915,2.2739,0.0451
test0993,2,33,45,23760,23232,0.629,10.2695,10.9624,0.2613
test0884,2,32,55,27280,26784,1.0988,11.6588,18.2252,0.3102
test0775,2,29,42,17052,16646,0.5165,7.3812,8.809,0.0645
test1372,2,34,42,23562,23001,0.8075,17.441,14.3456,0.3574
test0442,2,20,89,16910,16720,0.6591,3.8195,3.9616,0.0894
test0496,2,14,42,3822,3731,0.136,0.4892,0.5066,0.0402
test1069,2,31,43,19995,19530,0.7113,7.9226,11.6426,0.3796
test1345,2,36,45,28350,27720,0.8532,15.7723,20.8383,0.3221
test0913,2,32,40,19840,19344,0.4727,8.3996,9.4039,0.1967
test0452,2,22,89,20559,20328,1.1623,5.9061,8.5949,0.1232
test0481,2,14,47,4277,4186,0.063,0.8538,1.3336,0.0222
test1276,2,30,66,28710,28275,1.1883,17.5991,17.8449,0.1329
test0183,2,26,45,14625,14300,0.3366,8.6569,4.9845,0.0889
test1166,2,33,43,22704,22176,0.6082,292.5155,9.872,0.0625
test1398,2,36,42,26460,25830,0.7663,13.1638,19.5705,0.2745
test0707,2,26,77,25025,24700,1.6276,9.5811,13.5566,0.4282
test1299,2,32,44,21824,21328,0.5664,10.492,11.1694,0.2127
test0998,2,32,46,22816,22320,0.7677,9.8621,11.6124,0.1077
test1471,2,30,66,28710,28275,1.1985,13.6654,14.0368,0.2982
test0606,2,25,97,29100,28800,1.2839,12.9295,11.6907,0.1234
test0225,2,30,63,27405,26970,0.9476,10.8181,12.1324,0.2971
test0110,2,15,76,7980,7875,0.2018,1.3429,1.2923,0.077
test1383,2,36,44,27720,27090,0.7963,13.9149,16.1814,0.3063
test0717,2,16,69,8280,8160,0.1961,1.7011,1.5221,0.0559
test0836,2,17,84,11424,11288,0.317,2.2509,2.1102,0.0412
test0171,2,20,68,12920,12730,0.5661,2.8815,3.2239,0.05
test0890,2,30,67,29145,28710,1.0541,11.6195,12.7719,0.2971
test1346,2,30,66,28710,28275,1.099,11.697,12.7892,0.1321
test0112,2,20,41,7790,7600,0.1309,1.696,1.8083,0.2512
test0088,2,14,74,6734,6643,0.1954,0.8827,0.9272,0.051
test1084,2,31,51,23715,23250,0.8357,9.6735,10.3162,0.1058
test0766,2,28,63,23814,23436,0.9514,8.7573,9.4861,0.1026
test1203,2,31,62,28830,28365,1.0047,11.8676,13.3645,0.3024
test0526,2,29,40,16240,15834,0.5063,5.9869,6.6081,0.0864
test0523,2,33,52,27456,26928,0.89,12.2599,13.0156,0.2867
test0790,2,14,98,8918,8827,0.3037,1.3771,1.3074,0.059
test0089,2,20,76,14440,14250,0.4374,3.1999,3.7249,0.0786
test0782,2,33,55,29040,28512,1.0907,13.8627,14.9505,0.3018
test0912,2,32,47,23312,22816,0.6686,10.1684,11.1698,0.2559
test0355,2,19,92,15732,15561,0.5396,3.5134,3.9515,0.069
test1200,2,39,40,29640,28899,0.9306,18.391,19.2276,0.3535
test1321,2,31,59,27435,26970,0.925,745.3813,15.2168,0.2699
test0399,2,18,87,13311,13158,0.5736,4.6461,3.6967,0.0724
test0327,2,17,84,11424,11288,0.4658,2.9905,2.3871,0.2441
test0302,2,28,76,28728,28350,1.8121,14.3037,15.7446,0.391
test0955,2,30,68,29580,29145,2.0768,17.42,19.9674,0.3092
test0000,2,52,28,36762,35436,1.0373,43.6835,55.2711,0.4389
test0558,2,13,82,6396,6318,0.1456,0.7452,0.7893,0.0249
test0352,2,24,51,14076,13800,0.5243,5.4581,7.2533,0.0902
test1479,2,31,44,20460,19995,0.6793,11.768,13.3855,0.0918
test0514,2,24,91,25116,24840,1.2065,11.0886,10.9406,0.1122
test0074,2,17,81,11016,10880,0.3096,2.3791,2.4193,0.0713
test1190,2,36,44,27720,27090,1.4109,19.5877,19.079,0.0935
test1470,2,32,50,24800,24304,0.7523,10.7291,14.7086,0.2672
test0212,2,22,80,18480,18249,0.7786,8.5543,5.4008,0.0786
test0663,2,25,53,15900,15600,0.5047,4.7633,6.2435,0.1825
test0743,2,18,92,14076,13923,0.6858,3.3775,4.572,0.0496
test0477,2,18,96,14688,14535,0.4732,3.1855,3.0697,0.0792
test1402,2,33,53,27984,27456,1.1932,14.1488,18.5225,0.5324
test0336,2,10,57,2565,2520,0.044,0.2978,0.7191,0.0198
test0601,2,10,83,3735,3690,0.0873,0.5264,0.4301,0.0526
test0337,2,13,69,5382,5304,0.1041,0.8224,0.9997,0.0518
test0076,2,22,74,17094,16863,0.5669,6.088,6.0117,0.236
test1144,2,30,47,20445,20010,0.5674,10.123,8.6139,0.3104
test1178,2,32,47,23312,22816,0.6348,9.4731,12.3801,0.2469
test0182,2,31,51,23715,23250,0.8563,9.4212,11.2416,0.1108
test0651,2,23,80,20240,19987,0.8307,6.5345,6.7164,0.1033
test0857,2,30,50,21750,21315,0.6607,9.8736,12.518,0.2458
test1055,2,30,58,25230,24795,0.8291,11.2579,14.3563,0.2467
test0217,2,23,40,10120,9867,0.2112,3.0877,3.5736,0.0446
