File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
rollernet2741,2,62,4,6142,4176,0.0229,4.2929,2.8633,0.0599
rollernet3254,2,62,4,5329,3401,0.0194,2.0597,2.213,0.0159
rollernet3202,2,62,4,5508,3573,0.0306,3.738,4.0322,0.2423
rollernet2756,2,62,4,6126,4161,0.0217,2.5771,2.6755,0.0228
rollernet2408,2,62,5,6822,4738,0.0245,2.9463,3.1122,0.1639
rollernet1251,2,62,8,10081,7070,0.2303,4.3399,4.9587,0.042
rollernet3470,2,62,3,4988,3078,0.0136,1.6545,1.5939,0.0197
rollernet3469,2,62,3,4988,3078,0.0121,1.7027,1.6281,0.1964
rollernet3448,2,62,3,4985,3076,0.0173,1.6203,1.5805,0.014
rollernet1284,2,62,8,10050,7118,0.0896,5.2004,5.2779,0.2419
rollernet1228,2,62,9,10422,7399,0.065,4.2756,7.3946,0.1686
rollernet1779,2,62,6,8367,6020,0.0387,4.2508,3.719,0.2006
rollernet3333,2,62,3,4978,3068,0.0277,2.1542,2.5111,0.039
rollernet1706,2,62,6,8433,6071,0.042,6.4639,3.7451,0.0238
rollernet1177,2,62,9,10867,7868,0.0709,4.7642,5.9009,0.033
rollernet3190,2,62,4,5526,3591,0.0196,2.6376,2.1943,0.0211
rollernet3464,2,62,3,4988,3078,0.0127,2.3175,1.6031,0.014
rollernet1830,2,62,6,8248,5913,0.041,4.4983,3.7963,0.0327
rollernet3111,2,62,4,5728,3796,0.1519,2.5378,2.4667,0.0176
rollernet2388,2,62,5,6882,4794,0.0269,3.1635,4.1205,0.0224
rollernet3495,2,62,3,4988,3078,0.0195,2.0181,2.2962,0.2628
rollernet1252,2,62,8,10085,7076,0.0589,4.4939,4.4854,0.0294
rollernet2544,2,62,4,6253,4233,0.0241,2.8631,2.7789,0.0291
rollernet1303,2,62,8,10033,7154,0.0601,4.4808,4.4932,0.0326
rollernet2521,2,62,4,6266,4246,0.0244,3.6691,3.0776,0.0252
rollernet3441,2,62,3,4986,3078,0.0138,1.7311,1.9907,0.0212
rollernet1933,2,62,6,7857,5616,0.0377,4.0985,3.4943,0.0226
rollernet2113,2,62,5,7334,5178,0.0288,3.2722,3.3025,0.1653
rollernet1937,2,62,6,7833,5597,0.0407,4.5645,5.2565,0.0335
rollernet3457,2,62,3,4986,3076,0.0259,2.8033,2.0529,0.0296
rollernet2281,2,62,5,7152,5037,0.2932,4.1724,4.0935,0.032
rollernet3315,2,62,4,5072,3156,0.0158,1.7705,1.7439,0.0147
rollernet3152,2,62,4,5621,3694,0.0266,3.158,2.2966,0.0193
rollernet1974,2,62,6,7661,5468,0.041,3.3637,3.9446,0.0233
rollernet2760,2,62,4,6122,4156,0.0208,3.1323,3.5459,0.026
rollernet1169,2,62,9,10890,7875,0.1036,5.9484,6.1673,0.274
rollernet2238,2,62,5,7256,5143,0.1784,3.8583,3.4316,0.0319
rollernet2952,2,62,4,5998,4054,0.0293,2.518,3.1777,0.0181
rollernet1855,2,62,6,8156,5831,0.04,4.6472,3.5399,0.0197
rollernet3120,2,62,4,5708,3777,0.2142,2.497,3.0028,0.0175
rollernet2039,2,62,5,7382,5220,0.0364,3.6979,3.5778,0.0317
rollernet3332,2,62,3,4978,3068,0.0128,2.0348,1.6582,0.0171
rollernet3042,2,62,4,5854,3911,0.0211,2.2985,2.3261,0.022
rollernet3405,2,62,3,4981,3074,0.0331,2.2572,2.3262,0.0309
rollernet2158,2,62,5,7327,5189,0.0282,3.8253,3.4328,0.0271
rollernet3055,2,62,4,5834,3896,0.0328,3.7305,4.5047,0.0216
rollernet2391,2,62,5,6876,4788,0.027,3.2669,4.3807,0.0208
rollernet2981,2,62,4,5955,4006,0.0275,3.0928,3.1933,0.0221
rollernet1089,2,62,10,11288,8022,0.0894,6.1442,4.7947,0.0378
rollernet2081,2,62,5,7338,5166,0.0283,3.3759,3.0158,0.0211
rollernet2813,2,62,4,6079,4117,0.209,15.3799,3.3062,0.0144
rollernet1019,2,62,10,11640,8216,0.1541,4.856,7.6315,0.0732
rollernet1337,2,62,8,9992,7231,0.3116,6.086,5.2907,0.0432
rollernet1577,2,62,7,9042,6549,0.0476,4.6575,4.0742,0.0246
rollernet3076,2,62,4,5792,3859,0.0208,2.4355,2.2937,0.0134
rollernet1408,2,62,8,9614,6936,0.0557,4.4246,4.213,0.0247
rollernet2228,2,62,5,7277,5164,0.0284,3.2022,3.2655,0.0182
rollernet1325,2,62,8,10040,7257,0.056,4.1926,4.1504,0.2173
rollernet1134,2,62,9,11010,7920,0.0667,4.4259,4.2016,0.1868
rollernet2406,2,62,5,6832,4747,0.0253,2.8088,2.7909,0.1845
rollernet2215,2,62,5,7303,5187,0.0283,3.0944,3.2816,0.0258
rollernet2491,2,62,5,6305,4268,0.0233,2.5261,2.525,0.0154
rollernet1763,2,62,6,8396,6052,0.038,3.6814,3.6564,0.2077
rollernet2181,2,62,5,7335,5207,0.0286,3.0889,3.216,0.0192
rollernet1345,2,62,8,9958,7208,0.0587,4.1183,4.2726,0.0254
rollernet2799,2,62,4,6084,4123,0.0213,2.4441,2.4421,0.0222
rollernet2522,2,62,4,6265,4244,0.0208,2.5515,2.5422,0.225
rollernet2551,2,62,4,6254,4237,0.0216,2.5306,2.5329,0.0167
rollernet3100,2,62,4,5760,3828,0.0196,2.3631,2.2024,0.019
rollernet3054,2,62,4,5835,3895,0.0204,2.2758,2.2715,0.0174
rollernet3028,2,62,4,5880,3935,0.0201,2.4376,2.2932,0.0149
rollernet2396,2,62,5,6871,4787,0.0257,2.7862,2.9156,0.0235
rollernet2876,2,62,4,6048,4091,0.0215,2.4064,2.4048,0.0201
rollernet1941,2,62,6,7804,5573,0.0349,3.3046,3.3477,0.1801
rollernet2089,2,62,5,7341,5179,0.0274,2.9885,3.1198,0.0232
rollernet2381,2,62,5,6910,4818,0.026,2.7819,2.7888,0.0192
rollernet1689,2,62,6,8435,6062,0.0405,3.776,3.6409,0.0217
rollernet2084,2,62,5,7340,5170,0.0313,2.9727,3.0251,0.1803
rollernet3587,2,62,3,4998,3092,0.0116,1.5602,1.5161,0.0115
rollernet3360,2,62,3,4980,3072,0.0114,1.5231,1.4939,0.1717
rollernet1533,2,62,7,9209,6649,0.0473,3.7521,3.8509,0.0319
rollernet1211,2,62,9,10624,7634,0.0654,4.2259,4.2634,0.0317
rollernet1789,2,62,6,8342,5992,0.0387,3.5473,3.767,0.0259
rollernet3294,2,62,4,5225,3306,0.0172,1.8445,1.7949,0.0161
rollernet1014,2,62,10,11640,8200,0.0747,4.4258,3.992,0.2412
rollernet2129,2,62,5,7333,5185,0.0275,3.0019,3.002,0.1513
rollernet1069,2,62,10,11292,7855,0.0663,4.1992,3.7105,0.1797
rollernet1040,2,62,10,11522,8089,0.0726,4.3299,3.873,0.1944
rollernet2768,2,62,4,6114,4148,0.1815,2.4515,2.4519,0.0222
rollernet2678,2,62,4,6161,4184,0.0216,2.4873,2.4942,0.0231
rollernet2723,2,62,4,6148,4182,0.0202,2.5145,2.489,0.198
rollernet3578,2,62,3,4995,3089,0.0114,1.5487,1.5154,0.0137
rollernet3310,2,62,4,5101,3181,0.1415,1.6943,1.6678,0.0213
rollernet1492,2,62,7,9299,6689,0.0471,3.7484,3.8656,0.0245
rollernet1840,2,62,6,8208,5888,0.0382,3.473,3.4903,0.0216
rollernet3138,2,62,4,5665,3737,0.0194,2.2934,2.1261,0.0149
rollernet2542,2,62,4,6253,4231,0.0211,2.4947,2.6645,0.0165
rollernet2263,2,62,5,7197,5085,0.0279,2.9763,2.9984,0.0173
rollernet2625,2,62,4,6198,4209,0.0209,2.494,2.547,0.1753
rollernet2772,2,62,4,6106,4140,0.0214,2.472,2.472,0.0222
rollernet2970,2,62,4,5974,4027,0.0207,2.4978,2.356,0.0195
rollernet2672,2,62,4,6161,4182,0.0216,2.4586,2.6186,0.0267
rollernet2711,2,62,4,6146,4174,0.0215,2.4656,2.4818,0.0263
rollernet1578,2,62,7,9041,6550,0.0446,3.7247,3.7666,0.1778
rollernet3094,2,62,4,5767,3833,0.0199,2.1839,2.1771,0.0236
rollernet2906,2,62,4,6027,4078,0.0205,2.5292,2.4038,0.0208
rollernet1934,2,62,6,7851,5608,0.1524,3.3144,3.3535,0.0228
rollernet3484,2,62,3,4988,3078,0.0118,1.5085,1.4903,0.0186
rollernet2967,2,62,4,5978,4031,0.0202,2.3467,2.3596,0.1696
rollernet2270,2,62,5,7182,5072,0.0267,2.9352,2.9668,0.0177
rollernet1900,2,62,6,7982,5690,0.0369,3.4438,3.4055,0.0197
rollernet1295,2,62,8,10010,7101,0.057,4.1768,3.8893,0.0272
rollernet2737,2,62,4,6141,4175,0.0208,2.4998,2.5081,0.188
rollernet2323,2,62,5,7070,4968,0.027,2.8824,2.913,0.0243
rollernet2187,2,62,5,7337,5218,0.0282,3.2138,3.1011,0.0194
rollernet3188,2,62,4,5531,3597,0.1635,2.0376,2.0196,0.018
rollernet3396,2,62,3,4983,3076,0.0113,1.5149,1.5085,0.0154
rollernet1914,2,62,6,7962,5703,0.0369,3.3687,3.3856,0.1551
rollernet1506,2,62,7,9275,6683,0.1592,3.7605,3.7949,0.0271
rollernet1016,2,62,10,11635,8202,0.2249,4.4033,3.9961,0.0324
rollernet2037,2,62,5,7382,5221,0.0275,2.9885,3.1845,0.0276
rollernet1564,2,62,7,9093,6564,0.0451,3.7199,3.9113,0.0259
rollernet3106,2,62,4,5737,3805,0.021,2.1929,2.175,0.0155
rollernet2705,2,62,4,6148,4173,0.2036,2.4754,2.4777,0.0158
rollernet3336,2,62,3,4979,3070,0.0113,1.499,1.5005,0.0165
rollernet3116,2,62,4,5715,3784,0.0193,2.1605,2.2877,0.0171
rollernet2262,2,62,5,7199,5086,0.0268,2.9551,2.975,0.0242
rollernet1459,2,62,7,9414,6830,0.0477,3.9996,3.907,0.0221
rollernet2041,2,62,5,7380,5219,0.0284,3.1706,3.0176,0.0171
rollernet2267,2,62,5,7189,5081,0.027,2.9718,3.1905,0.0185
rollernet2640,2,62,4,6193,4209,0.0218,2.4842,2.5438,0.0176
rollernet3098,2,62,4,5762,3829,0.0194,2.2192,2.2016,0.1859
rollernet2729,2,62,4,6147,4181,0.0226,2.4887,2.4814,0.0167
rollernet3124,2,62,4,5699,3768,0.0193,2.301,2.159,0.0133
rollernet2680,2,62,4,6159,4182,0.0211,2.4816,2.4832,0.0172
rollernet1256,2,62,8,10098,7109,0.0554,4.0389,3.8187,0.0314
rollernet1148,2,62,9,10943,7873,0.0679,4.4452,4.3661,0.0261
rollernet2866,2,62,4,6049,4094,0.021,2.4151,2.4137,0.0184
rollernet1982,2,62,6,7601,5411,0.2505,3.2669,3.2445,0.0195
rollernet2855,2,62,4,6064,4108,0.0209,2.424,2.4224,0.0223
rollernet2200,2,62,5,7308,5188,0.0289,3.1902,3.0613,0.0181
rollernet2853,2,62,4,6065,4109,0.0211,2.4074,2.5394,0.0236
rollernet2234,2,62,5,7268,5156,0.0279,3.0021,3.0478,0.0193
rollernet1226,2,62,9,10435,7413,0.0626,4.1681,3.946,0.0247
rollernet1076,2,62,10,11300,7952,0.069,4.4513,3.9771,0.0276
rollernet2591,2,62,4,6228,4224,0.0216,2.5326,2.5407,0.0206
rollernet3068,2,62,4,5800,3865,0.0196,2.2493,2.4529,0.0217
rollernet1011,2,62,10,11661,8232,0.0772,4.441,4.129,0.032
rollernet1841,2,62,6,8201,5879,0.0372,3.4771,3.6914,0.022
rollernet1138,2,62,9,10992,7911,0.0683,4.3365,4.2876,0.0318
rollernet3437,2,62,3,4987,3080,0.0113,1.535,1.4954,0.0145
rollernet2213,2,62,5,7306,5190,0.0265,3.0172,3.0705,0.2258
rollernet1853,2,62,6,8158,5831,0.0372,3.424,3.5393,0.0206
rollernet2332,2,62,5,7040,4938,0.0268,2.8942,2.8685,0.0239
rollernet1658,2,62,7,8519,6124,0.0418,3.7455,3.6028,0.0288
rollernet1548,2,62,7,9165,6615,0.0456,3.8705,3.756,0.029
rollernet2580,2,62,4,6236,4225,0.0209,2.5264,2.5099,0.1915
rollernet3181,2,62,4,5547,3613,0.019,2.0541,2.0138,0.0126
rollernet1846,2,62,6,8186,5865,0.0371,3.5979,3.5026,0.0241
rollernet2749,2,62,4,6134,4167,0.1502,2.473,2.4889,0.0152
rollernet1898,2,62,6,7991,5697,0.0368,3.3728,3.3997,0.0298
rollernet1082,2,62,10,11285,7981,0.069,4.4624,4.0126,0.0334
rollernet1851,2,62,6,8167,5840,0.037,3.4482,3.4698,0.0207
rollernet3229,2,62,4,5393,3461,0.0176,2.1481,1.9009,0.0221
rollernet2188,2,62,5,7337,5218,0.0286,3.0578,3.2404,0.0179
rollernet3185,2,62,4,5536,3602,0.0192,2.0415,1.9965,0.0144
rollernet3349,2,62,3,4980,3073,0.0118,1.5102,1.6453,0.0149
rollernet2320,2,62,5,7077,4975,0.0259,2.883,2.9109,0.0245
rollernet1503,2,62,7,9281,6685,0.0467,3.8868,3.7828,0.0225
rollernet3245,2,62,4,5336,3408,0.0179,1.9111,2.0326,0.0132
rollernet3461,2,62,3,4985,3075,0.0113,1.5012,1.4958,0.0195
rollernet1202,2,62,9,10709,7710,0.0649,4.212,4.1806,0.1805
rollernet1132,2,62,9,11008,7907,0.0653,4.3546,4.0941,0.1684
rollernet2201,2,62,5,7309,5189,0.0268,3.0431,3.065,0.1881
rollernet2299,2,62,5,7111,5006,0.0265,2.9668,3.1035,0.017
rollernet1784,2,62,6,8357,6008,0.0399,3.5643,3.599,0.0215
rollernet3218,2,62,4,5440,3504,0.0182,2.1488,1.9342,0.0132
rollernet3502,2,62,3,4992,3083,0.0117,1.5426,1.5139,0.0138
rollernet1065,2,62,10,11323,7876,0.0695,4.3464,3.727,0.0273
rollernet1370,2,62,8,9883,7176,0.0587,4.1992,4.0906,0.0265
rollernet1172,2,62,9,10884,7875,0.0666,4.5173,4.4009,0.0324
rollernet1086,2,62,10,11295,8015,0.07,4.3234,4.1131,0.0261
rollernet3238,2,62,4,5359,3428,0.0182,1.926,1.8671,0.014
rollernet1687,2,62,6,8436,6064,0.0384,3.5894,3.6487,0.2495
rollernet1587,2,62,7,9020,6547,0.045,3.7584,3.7697,0.1422
rollernet2472,2,62,5,6504,4445,0.0243,2.5421,2.71,0.0263
rollernet2283,2,62,5,7146,5033,0.0281,2.8979,2.9329,0.0255
rollernet3203,2,62,4,5503,3568,0.1959,2.0038,1.9838,0.021
rollernet2236,2,62,5,7260,5147,0.0277,2.985,3.0465,0.0257
rollernet2836,2,62,4,6070,4112,0.0216,2.5524,2.4338,0.0253
rollernet3273,2,62,4,5286,3363,0.0174,1.8704,1.8567,0.0202
rollernet1206,2,62,9,10668,7671,0.0655,4.3716,4.1616,0.0333
rollernet1265,2,62,8,10091,7122,0.0574,4.0312,3.8308,0.0265
rollernet1584,2,62,7,9026,6542,0.0458,3.9342,3.7859,0.0204
rollernet2860,2,62,4,6055,4101,0.0209,2.578,2.4103,0.0236
rollernet1313,2,62,8,10037,7215,0.0554,4.0345,4.0275,0.1992
rollernet2221,2,62,5,7293,5178,0.029,3.0151,3.1924,0.0244
rollernet1652,2,62,7,8609,6195,0.0426,3.5823,3.8024,0.0202
rollernet2107,2,62,5,7331,5172,0.028,2.9557,2.9915,0.0177
rollernet1010,2,62,10,11678,8251,0.0765,4.6236,4.0326,0.0311
rollernet1796,2,62,6,8328,5979,0.0382,3.6786,3.5865,0.025
rollernet2424,2,62,5,6731,4651,0.0249,2.8649,2.6838,0.0173
rollernet3522,2,62,3,4994,3086,0.0118,1.5516,1.549,0.0176
rollernet2114,2,62,5,7333,5177,0.0282,3.1809,3.0027,0.0176
rollernet2140,2,62,5,7328,5181,0.0274,3.0155,3.0291,0.1389
rollernet3446,2,62,3,4985,3077,0.0118,1.5414,1.5256,0.0119
rollernet1877,2,62,6,8070,5772,0.0356,3.3796,3.4277,0.1928
rollernet1598,2,62,7,8954,6486,0.0443,3.7146,3.7972,0.1341
rollernet1127,2,62,9,11001,7877,0.0649,4.362,4.0716,0.1844
rollernet3526,2,62,3,4994,3086,0.0114,1.5331,1.5225,0.018
rollernet2882,2,62,4,6047,4091,0.0205,2.5801,2.4222,0.0208
rollernet1344,2,62,8,9968,7220,0.0568,4.1691,4.0906,0.1405
rollernet3361,2,62,3,4980,3072,0.0117,1.5335,1.5134,0.0147
rollernet3001,2,62,4,5920,3970,0.0205,2.4468,2.3062,0.0156
rollernet1453,2,62,7,9424,6829,0.0469,3.8491,3.8996,0.1388
rollernet2414,2,62,5,6777,4692,0.0248,2.7539,2.8457,0.019
rollernet2901,2,62,4,6033,4083,0.0209,2.3875,2.413,0.0246
rollernet2070,2,62,5,7358,5191,0.0269,2.957,3.0191,0.2042
rollernet2162,2,62,5,7334,5199,0.0275,3.0339,3.1757,0.0203
rollernet2079,2,62,5,7341,5169,0.0275,2.9587,2.9819,0.0193
rollernet1617,2,62,7,8797,6341,0.0435,3.8191,3.681,0.0272
rollernet2385,2,62,5,6893,4805,0.025,2.7929,2.7934,0.1908
rollernet1258,2,62,8,10089,7105,0.1862,3.8879,3.7855,0.0257
rollernet3182,2,62,4,5546,3612,0.0186,2.0279,2.005,0.0172
rollernet3010,2,62,4,5908,3958,0.0195,2.2571,2.2757,0.2062
rollernet3365,2,62,3,4980,3072,0.0113,1.5089,1.4906,0.0146
rollernet2247,2,62,5,7232,5119,0.0266,2.9626,2.9989,0.1526
rollernet2305,2,62,5,7100,4997,0.0265,2.8887,3.0204,0.0208
rollernet2700,2,62,4,6146,4169,0.0213,2.4712,2.4564,0.0213
rollernet1098,2,62,10,11251,8027,0.0687,4.5728,3.991,0.0311
rollernet2342,2,62,5,7017,4919,0.0259,2.9845,2.8613,0.024
rollernet2582,2,62,4,6238,4230,0.0216,2.5005,2.7225,0.0156
rollernet1327,2,62,8,10040,7265,0.0575,4.0872,4.1849,0.0253
rollernet1186,2,62,9,10818,7826,0.0672,4.2868,4.3922,0.0318
rollernet1164,2,62,9,10900,7877,0.0704,4.3185,4.3975,0.032
rollernet1928,2,62,6,7900,5653,0.0362,3.3559,3.5753,0.0236
rollernet2029,2,62,5,7388,5226,0.0277,2.9713,3.0308,0.0272
rollernet2892,2,62,4,6037,4085,0.0207,2.6083,2.396,0.0146
rollernet3400,2,62,3,4982,3075,0.0115,1.521,1.5018,0.0209
rollernet3084,2,62,4,5784,3851,0.0193,2.2084,2.2067,0.199
rollernet2461,2,62,5,6570,4503,0.0236,2.5835,2.5753,0.024
rollernet2014,2,62,5,7395,5237,0.0278,3.0927,3.0463,0.026
rollernet1291,2,62,8,10033,7115,0.0552,3.9265,3.8653,0.1754
rollernet3015,2,62,4,5896,3946,0.1614,2.2734,2.2869,0.0173
rollernet3340,2,62,3,4980,3071,0.0115,1.5064,1.4926,0.0181
rollernet3506,2,62,3,4993,3085,0.0116,1.5207,1.6495,0.0137
rollernet2546,2,62,4,6255,4236,0.0215,2.5027,2.5002,0.0178
rollernet2982,2,62,4,5953,4003,0.0248,2.3191,2.4441,0.0211
rollernet3052,2,62,4,5840,3898,0.0198,2.246,2.255,0.0182
rollernet1428,2,62,7,9400,6776,0.0512,3.7827,3.7984,0.1764
rollernet2571,2,62,4,6244,4230,0.0218,2.6868,2.6292,0.0237
rollernet1676,2,62,6,8447,6076,0.0398,3.5736,869.1922,0.0202
rollernet3328,2,62,3,4978,3068,0.0107,1.7342,1.4143,0.0187
rollernet1080,2,62,10,11276,7953,0.0717,4.4394,4.0461,0.2168
rollernet1516,2,62,7,9241,6646,0.0516,3.8682,3.805,0.1631
rollernet2023,2,62,5,7387,5228,0.0267,2.8263,3.2898,0.0158
rollernet3497,2,62,3,4991,3082,0.0109,1.4404,1.4502,0.0191
rollernet3230,2,62,4,5388,3456,0.0224,1.9839,2.1057,0.023
rollernet3329,2,62,3,4978,3068,0.0112,1.4713,1.4663,0.0132
rollernet2916,2,62,4,6016,4065,0.0206,2.5223,2.5324,0.0162
rollernet2482,2,62,5,6404,4351,0.0231,2.5459,2.5008,0.0186
rollernet1500,2,62,7,9271,6667,0.0457,3.7786,3.7937,0.1663
rollernet1769,2,62,6,8396,6053,0.0379,3.6902,3.6315,0.1505
rollernet2026,2,62,5,7388,5227,0.0282,3.0035,3.1767,0.0272
rollernet2062,2,62,5,7366,5204,0.0278,2.9596,3.015,0.026
rollernet1084,2,62,10,11287,7994,0.0692,4.472,4.0194,0.0268
rollernet3066,2,62,4,5804,3869,0.0201,2.2167,2.2347,0.0229
rollernet1829,2,62,6,8253,5918,0.2454,3.4895,3.5448,0.025
rollernet1585,2,62,7,9024,6543,0.0451,3.7273,3.9379,0.0204
rollernet1515,2,62,7,9251,6660,0.0462,3.7396,3.9295,0.0222
rollernet1496,2,62,7,9286,6676,0.0463,3.7329,3.9122,0.025
rollernet2689,2,62,4,6153,4177,0.0208,2.4581,2.4442,0.0187
rollernet3439,2,62,3,4986,3078,0.0115,1.5427,1.6975,0.0108
rollernet1771,2,62,6,8395,6052,0.0387,3.5476,3.6208,0.0301
rollernet3047,2,62,4,5847,3904,0.02,2.3746,2.2669,0.0144
rollernet2671,2,62,4,6166,4189,0.0217,2.4745,2.6313,0.0192
rollernet2256,2,62,5,7213,5099,0.027,2.9557,2.9988,0.0274
rollernet1025,2,62,10,11616,8197,0.0741,4.5332,3.9551,0.0273
rollernet2538,2,62,4,6255,4233,0.021,2.6433,2.5075,0.0174
rollernet2739,2,62,4,6141,4175,0.0209,2.4745,2.682,0.0263
rollernet3220,2,62,4,5428,3493,0.0181,1.9413,1.9313,0.0208
rollernet1940,2,62,6,7813,5581,0.1793,3.2704,3.3618,0.0278
rollernet2574,2,62,4,6240,4227,0.0223,2.5011,2.5014,0.0207
rollernet1864,2,62,6,8112,5793,0.0357,3.5485,3.4207,0.0256
rollernet2565,2,62,4,6251,4239,0.0209,2.5237,2.5251,0.157
rollernet3176,2,62,4,5565,3632,0.0187,2.0515,2.032,0.0142
rollernet2210,2,62,5,7305,5189,0.0271,3.1583,3.0668,0.0199
rollernet2334,2,62,5,7037,4937,0.026,2.8519,2.9945,0.019
rollernet1194,2,62,9,10769,7782,0.0663,4.2834,4.364,0.0288
rollernet3564,2,62,3,4996,3089,0.0113,1.5201,1.5177,0.0206
rollernet2793,2,62,4,6091,4131,0.0206,2.4039,2.4246,0.2091
rollernet3318,2,62,4,5044,3131,0.0164,1.6362,1.6318,0.0164
rollernet2056,2,62,5,7369,5206,0.0272,2.952,2.9776,0.1408
rollernet1883,2,62,6,8051,5757,0.0372,3.3651,3.4982,0.0208
rollernet1437,2,62,7,9412,6804,0.0473,3.8014,3.99,0.0296
rollernet3137,2,62,4,5665,3737,0.0196,2.1312,2.1116,0.0182
rollernet1329,2,62,8,10045,7278,0.0567,4.1172,4.0864,0.2334
rollernet2938,2,62,4,5998,4051,0.1434,2.3673,2.3716,0.0163
rollernet3216,2,62,4,5447,3511,0.0182,1.9635,1.9313,0.0117
rollernet2000,2,62,5,7411,5252,0.0274,2.9903,3.0774,0.1912
rollernet1438,2,62,7,9419,6813,0.1638,3.8331,3.8619,0.0277
rollernet3401,2,62,3,4982,3075,0.0115,1.5188,1.5056,0.0123
rollernet2358,2,62,5,6968,4869,0.025,2.8147,2.8106,0.2008
rollernet2043,2,62,5,7377,5213,0.028,2.9939,3.1151,0.0195
rollernet2487,2,62,5,6351,4309,0.0226,2.4604,2.4627,0.0234
rollernet1467,2,62,7,9386,6797,0.0476,4.0108,3.8956,0.0256
rollernet2937,2,62,4,5996,4049,0.0207,2.3679,2.3638,0.1751
rollernet1712,2,62,6,8436,6073,0.0423,3.5962,3.791,0.027
rollernet1273,2,62,8,10087,7148,0.0572,3.9135,4.0124,0.0284
rollernet3462,2,62,3,4988,3078,0.0114,1.5238,1.5028,0.016
rollernet2374,2,62,5,6924,4831,0.0254,2.7886,2.9873,0.0277
rollernet3145,2,62,4,5651,3723,0.0187,2.1279,2.1078,0.0193
rollernet1072,2,62,10,11278,7873,0.0674,4.3218,3.7457,0.0267
rollernet3538,2,62,3,4995,3087,0.0114,1.5339,1.5124,0.1549
rollernet2330,2,62,5,7042,4938,0.026,2.842,2.8696,0.0242
rollernet3386,2,62,3,4984,3077,0.0114,1.6464,1.4827,0.0145
rollernet3062,2,62,4,5818,3883,0.0205,2.2529,2.2262,0.0201
rollernet2442,2,62,5,6654,4577,0.0243,2.8923,2.6256,0.0222
rollernet1024,2,62,10,11619,8203,0.0758,4.3834,3.9543,0.17
rollernet1155,2,62,9,10910,7850,0.0686,4.4233,4.1836,0.0306
rollernet3141,2,62,4,5658,3730,0.0188,2.1228,2.0993,0.2338
rollernet1235,2,62,9,10361,7348,0.1875,3.9804,3.8894,0.0245
rollernet1845,2,62,6,8187,5864,0.0374,3.4411,3.655,0.0272
rollernet2942,2,62,4,5996,4051,0.0206,2.3548,2.368,0.0244
rollernet2220,2,62,5,7298,5184,0.0268,3.0027,3.0566,0.2205
rollernet3443,2,62,3,4987,3079,0.0116,1.5289,1.5086,0.0139
rollernet1760,2,62,6,8397,6055,0.0388,3.7405,3.6252,0.0218
rollernet1553,2,62,7,9140,6604,0.0465,3.8611,3.744,0.0214
rollernet3348,2,62,3,4980,3073,0.0119,1.5208,1.676,0.0189
rollernet1018,2,62,10,11635,8206,0.076,4.3719,4.0908,0.0341
rollernet3447,2,62,3,4985,3077,0.0117,1.5207,1.5024,0.0129
rollernet2249,2,62,5,7228,5115,0.0262,2.9605,3.0134,0.2011
rollernet1448,2,62,7,9414,6807,0.048,3.8316,3.9668,0.0242
rollernet1168,2,62,9,10896,7879,0.2161,4.3017,4.2401,0.029
rollernet1405,2,62,8,9624,6939,0.2165,3.9371,3.93,0.0228
rollernet1942,2,62,6,7796,5565,0.0352,3.3114,3.5164,0.0288
rollernet2677,2,62,4,6161,4184,0.021,2.4827,2.4764,0.0222
rollernet2269,2,62,5,7183,5073,0.026,2.9674,2.9699,0.2103
rollernet1180,2,62,9,10869,7881,0.1942,4.3414,4.2852,0.0285
rollernet1179,2,62,9,10867,7873,0.0671,4.3364,4.2704,0.1904
rollernet2419,2,62,5,6757,4674,0.1901,2.6979,2.6888,0.0241
rollernet2802,2,62,4,6080,4118,0.0212,2.4287,2.4511,0.0186
rollernet3155,2,62,4,5612,3685,0.0185,2.1214,2.1223,0.1967
rollernet2343,2,62,5,7013,4914,0.0262,2.8745,2.8736,0.0196
rollernet1623,2,62,7,8766,6316,0.0443,3.752,3.6704,0.0237
rollernet1407,2,62,8,9617,6936,0.0564,4.1102,3.9397,0.0256
rollernet1973,2,62,6,7672,5480,0.0347,3.4492,3.2795,0.0222
rollernet2566,2,62,4,6249,4236,0.0218,2.5189,2.7117,0.0191
rollernet2888,2,62,4,6042,4088,0.0219,2.3981,2.4072,0.0236
rollernet1029,2,62,10,11611,8202,0.0741,4.5711,3.9735,0.0353
