File,Gamma,V,T,E,V_living,G_Edges,BBR19,LS,LSAR,DEC
rollernet1185,2,62,9,10826,546,7834,115,118,120,135
rollernet1214,2,62,9,10583,546,7586,116,117,120,130
rollernet2156,2,62,5,7328,307,5189,61,61,61,61
rollernet3493,2,62,3,4988,185,3078,31,30,31,31
rollernet2315,2,62,5,7086,306,4982,61,61,61,70
rollernet2752,2,62,4,6135,246,4170,57,60,60,60
rollernet2662,2,62,4,6180,246,4203,57,61,61,50
rollernet1808,2,62,6,8307,369,5961,76,90,91,83
rollernet2430,2,62,5,6690,306,4611,61,61,60,74
rollernet2549,2,62,4,6256,247,4239,57,61,61,49
rollernet2308,2,62,5,7096,306,4993,61,61,61,71
rollernet2067,2,62,5,7360,307,5195,61,61,61,68
rollernet1326,2,62,8,10039,486,7260,103,117,119,125
rollernet1697,2,62,6,8430,369,6058,77,90,91,95
rollernet3162,2,62,4,5599,244,3669,56,60,60,58
rollernet2817,2,62,4,6078,246,4115,58,59,60,60
rollernet2801,2,62,4,6080,246,4118,58,60,61,60
rollernet1709,2,62,6,8436,369,6075,84,91,91,91
rollernet1867,2,62,6,8091,368,5768,80,90,90,81
rollernet2504,2,62,4,6271,247,4248,57,60,60,47
rollernet1189,2,62,9,10804,546,7813,117,119,119,137
rollernet1805,2,62,6,8313,369,5965,76,90,91,80
rollernet1020,2,62,10,11636,609,8213,131,145,120,155
rollernet1371,2,62,8,9890,486,7185,108,115,118,114
rollernet2660,2,62,4,6185,246,4209,57,61,61,51
rollernet1309,2,62,8,10026,486,7170,104,117,118,121
rollernet2170,2,62,5,7330,307,5194,61,61,61,61
rollernet3488,2,62,3,4988,185,3078,31,30,31,31
rollernet2225,2,62,5,7283,307,5169,61,61,61,62
rollernet2740,2,62,4,6141,246,4175,57,61,61,60
rollernet1129,2,62,9,11010,548,7901,117,118,120,142
rollernet2506,2,62,4,6269,247,4246,57,60,60,48
rollernet1066,2,62,10,11310,608,7867,126,145,122,143
rollernet2613,2,62,4,6214,246,4226,58,60,61,51
rollernet3282,2,62,4,5267,242,3346,57,59,59,57
rollernet2301,2,62,5,7103,306,4997,61,61,61,72
rollernet1670,2,62,6,8456,369,6086,77,89,91,96
rollernet2324,2,62,5,7068,306,4966,61,61,61,71
rollernet3341,2,62,3,4980,185,3071,31,30,31,31
rollernet2541,2,62,4,6253,247,4231,57,61,61,48
rollernet1338,2,62,8,9991,486,7232,104,117,118,123
rollernet2994,2,62,4,5929,245,3979,58,59,61,60
rollernet2483,2,62,5,6395,299,4342,60,61,61,67
rollernet1702,2,62,6,8433,369,6067,84,91,91,96
rollernet2655,2,62,4,6188,246,4211,58,60,61,51
rollernet2642,2,62,4,6193,246,4209,58,60,61,51
rollernet2694,2,62,4,6152,246,4176,57,61,61,51
rollernet1812,2,62,6,8308,369,5969,76,90,91,82
rollernet1380,2,62,8,9794,486,7094,105,116,118,114
rollernet3355,2,62,3,4979,185,3071,31,30,31,31
rollernet1873,2,62,6,8080,368,5767,81,90,90,80
rollernet2172,2,62,5,7331,307,5193,61,61,61,61
rollernet1294,2,62,8,10015,487,7102,104,116,118,124
rollernet1985,2,62,6,7547,361,5357,78,86,86,75
rollernet3384,2,62,3,4984,185,3077,31,30,31,31
rollernet2438,2,62,5,6653,305,4575,61,61,61,71
rollernet1434,2,62,7,9408,427,6801,89,90,89,105
rollernet3119,2,62,4,5710,244,3779,56,60,60,58
rollernet2653,2,62,4,6191,246,4211,58,60,61,51
rollernet1714,2,62,6,8433,369,6073,85,91,91,91
rollernet1260,2,62,8,10094,487,7113,104,117,118,122
rollernet1863,2,62,6,8116,368,5793,76,90,90,82
rollernet1491,2,62,7,9306,428,6696,87,91,91,102
rollernet3533,2,62,3,4995,185,3087,31,30,31,31
rollernet2638,2,62,4,6196,246,4212,58,60,61,51
rollernet2704,2,62,4,6148,246,4173,57,60,60,60
rollernet3380,2,62,3,4983,185,3075,31,30,31,31
rollernet2577,2,62,4,6240,247,4229,58,61,61,47
rollernet1793,2,62,6,8332,369,5982,76,89,90,85
rollernet1165,2,62,9,10895,546,7870,114,119,120,130
rollernet3403,2,62,3,4981,185,3074,31,30,31,31
rollernet2536,2,62,4,6255,247,4233,57,61,61,48
rollernet1901,2,62,6,7980,368,5687,80,90,90,79
rollernet1536,2,62,7,9208,429,6657,89,90,90,104
rollernet1790,2,62,6,8342,369,5993,76,88,90,84
rollernet1415,2,62,8,9566,482,6904,96,115,113,110
