File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
rollernet77,2,62,130,40602,21125,1.7955,17.9372,2.7742,0.1333
rollernet392,2,62,26,19771,12317,0.2418,6.4238,3.8518,0.0781
rollernet356,2,62,29,20654,12685,0.2679,6.8353,3.8272,0.0824
rollernet850,2,62,12,13062,9201,0.3437,4.9378,4.4625,0.0656
rollernet340,2,62,30,21155,12808,0.2905,6.8641,3.8499,0.0823
rollernet517,2,62,20,17085,11042,0.169,5.5295,4.1097,0.3184
rollernet469,2,62,22,18075,11650,0.4404,5.8354,4.1324,0.047
rollernet985,2,62,11,12012,8554,0.0848,4.8935,4.4884,0.0322
rollernet154,2,62,65,30061,15848,0.7199,10.4131,2.6621,0.3212
rollernet943,2,62,11,12174,8535,0.0816,4.6343,4.3745,0.0605
rollernet276,2,62,37,23160,13278,0.3598,7.5237,3.4049,0.0867
rollernet104,2,62,96,35589,18356,1.1694,14.0936,2.6798,0.0877
rollernet816,2,62,13,13202,9028,0.3353,4.6782,4.1772,0.0376
rollernet269,2,62,38,23536,13594,0.5164,7.4972,3.2339,0.0843
rollernet574,2,62,18,16203,10787,0.1532,5.5828,4.5163,0.0733
rollernet573,2,62,18,16182,10731,0.151,5.4168,4.2724,0.321
rollernet711,2,62,15,14325,9769,0.1216,5.2503,4.4618,0.0648
rollernet326,2,62,31,21463,12831,0.2919,6.6212,3.6011,0.3154
rollernet766,2,62,14,13716,9455,0.3452,4.9105,4.2929,0.0645
rollernet519,2,62,20,17070,11063,0.1734,5.6869,4.1789,0.0731
rollernet758,2,62,14,13867,9544,0.336,4.9532,4.2526,0.0665
rollernet885,2,62,12,12738,8943,0.0913,4.7463,4.3832,0.2533
rollernet229,2,62,44,25350,14208,0.5796,8.0666,3.0791,0.1062
rollernet165,2,62,61,29086,15346,0.6262,9.7097,2.6627,0.3227
rollernet157,2,62,64,29868,15756,0.6896,10.2399,2.7409,0.0994
rollernet554,2,62,19,16529,10896,0.1567,5.3819,4.4655,0.0423
rollernet191,2,62,53,27463,14947,0.5504,9.0219,2.9796,0.1114
rollernet353,2,62,29,20683,12583,0.2609,6.3041,3.6687,0.3455
rollernet506,2,62,20,17232,11099,0.4187,5.4983,3.9186,0.0726
rollernet980,2,62,11,12025,8548,0.0814,4.8031,4.224,0.0321
rollernet417,2,62,24,19093,12019,0.2192,5.868,3.8458,0.1989
rollernet801,2,62,13,13423,9199,0.1026,4.9004,4.3656,0.066
rollernet448,2,62,23,18446,11729,0.1938,5.7696,3.925,0.3147
rollernet201,2,62,50,26774,14613,0.4943,8.5816,2.9364,0.3242
rollernet4,2,62,2495,144869,88870,106.974,281.9417,75.2773,0.6893
rollernet117,2,62,86,33717,17375,0.9626,11.6959,2.8834,0.1153
rollernet582,2,62,18,16125,10740,0.1486,5.2012,4.141,0.0376
rollernet251,2,62,40,24224,13745,0.3943,8.0885,3.1458,0.0854
rollernet379,2,62,27,20065,12365,0.2491,6.2327,3.8638,0.3399
rollernet673,2,62,15,14764,9966,0.3872,5.1326,4.2374,0.0435
rollernet116,2,62,87,34019,17706,0.9935,12.7831,2.6035,0.2764
rollernet132,2,62,76,32066,16554,0.8408,11.6053,2.5544,0.0788
rollernet312,2,62,32,21870,12938,0.2943,6.7762,3.4806,0.3374
rollernet273,2,62,37,23343,13339,0.3541,7.1609,3.2909,0.3433
rollernet187,2,62,54,27523,14710,0.5382,8.8957,2.7318,0.3523
rollernet672,2,62,15,14774,9977,0.3671,5.0833,4.2346,0.0709
rollernet748,2,62,14,13930,9522,0.1111,5.1291,4.3486,0.0675
rollernet264,2,62,38,23917,13872,0.3708,7.3991,3.3503,0.2877
rollernet699,2,62,15,14525,9914,0.3565,5.0707,4.1277,0.0678
rollernet143,2,62,70,31006,16128,0.8977,11.0067,2.5686,0.1067
rollernet840,2,62,12,13045,9122,0.3114,4.8235,4.3432,0.0435
rollernet857,2,62,12,13039,9214,0.0893,4.8751,4.4346,0.2938
rollernet204,2,62,49,26619,14549,0.4923,8.5853,2.886,0.2486
rollernet512,2,62,20,17142,11044,0.1693,5.444,3.8894,0.2747
rollernet744,2,62,14,14007,9572,0.1111,5.0923,4.3576,0.0695
rollernet726,2,62,14,14181,9607,0.109,4.8883,4.1215,0.3395
rollernet601,2,62,17,15789,10438,0.1414,5.3944,4.2938,0.0697
rollernet424,2,62,24,19009,12033,0.2116,5.8811,3.9619,0.3184
rollernet692,2,62,15,14626,10004,0.3558,5.082,4.1539,0.0727
rollernet443,2,62,23,18640,11883,0.2074,6.0543,4.0305,0.075
rollernet976,2,62,11,12054,8562,0.0819,4.6216,4.468,0.067
rollernet838,2,62,12,13038,9093,0.0881,4.7625,4.3065,0.2859
rollernet975,2,62,11,12058,8563,0.0822,4.7892,4.2182,0.0676
rollernet99,2,62,101,36412,18812,1.2337,14.01,2.569,0.279
rollernet578,2,62,18,16177,10770,0.1441,5.3419,1745.9003,0.3279
rollernet210,2,62,48,26421,14678,0.8519,8.5607,3.236,0.2635
rollernet703,2,62,15,14411,9780,0.3597,4.958,4.1162,0.0727
rollernet9,2,62,1109,95275,44543,24.2967,127.3846,14.1058,0.3709
rollernet235,2,62,43,25052,14031,0.4294,7.7532,3.2603,0.0634
rollernet875,2,62,12,12909,9114,0.0939,4.9091,4.7622,0.069
rollernet382,2,62,27,19921,12251,0.2388,6.2055,3.5536,0.3238
rollernet665,2,62,16,14836,9984,0.125,5.2649,4.3506,0.0764
rollernet428,2,62,24,18906,11938,0.2147,6.0911,4.0179,0.0762
rollernet792,2,62,13,13608,9436,0.3484,4.8798,4.3387,0.0676
rollernet833,2,62,12,12955,8923,0.0853,4.6587,4.1195,0.263
rollernet16,2,62,624,76000,33046,10.8074,74.6946,6.1099,0.3925
rollernet987,2,62,11,11996,8547,0.0831,4.8548,4.2461,0.0615
rollernet308,2,62,33,21988,12848,0.3032,6.5907,3.3844,0.4803
rollernet899,2,62,12,12438,8576,0.087,4.5231,4.2902,0.0666
rollernet807,2,62,13,13307,9080,0.0984,4.6631,4.1435,0.3214
rollernet867,2,62,12,12988,9189,0.0935,5.1178,4.7254,0.0628
rollernet920,2,62,11,12150,8329,0.0783,4.4214,4.1149,0.0653
rollernet37,2,62,270,56106,29361,4.7452,31.411,3.5164,0.3393
rollernet483,2,62,21,17767,11488,0.1854,5.8584,3.974,0.0794
rollernet357,2,62,28,20564,12575,0.2612,6.6794,3.7303,0.0789
rollernet508,2,62,20,17183,11044,0.1769,5.4807,3.836,0.3502
rollernet79,2,62,127,40235,20974,1.7072,17.2157,2.7297,0.1317
rollernet888,2,62,12,12677,8858,0.3383,4.7296,4.2489,0.0679
rollernet282,2,62,36,23086,13440,0.357,7.2426,3.4782,0.0882
rollernet313,2,62,32,21927,13061,0.3005,6.6556,3.5557,0.3316
rollernet262,2,62,39,23990,13900,0.3813,7.4147,3.3732,0.3538
rollernet345,2,62,29,21094,12902,0.2693,6.4827,3.822,0.3082
rollernet917,2,62,11,12158,8312,0.0805,4.3533,4.1455,0.036
rollernet814,2,62,13,13247,9079,0.3242,4.7177,4.1522,0.0651
rollernet316,2,62,32,21937,13162,0.307,6.8758,3.7092,0.0853
rollernet174,2,62,58,28641,15353,0.6022,9.5217,2.8574,0.0681
rollernet20,2,62,499,70321,32055,8.8177,59.1746,4.933,0.3787
rollernet72,2,62,139,41989,22078,1.9453,18.0563,2.9116,0.1386
rollernet40,2,62,250,54263,28537,4.3137,30.9813,3.5038,0.1753
rollernet239,2,62,42,24820,13925,0.4211,7.9325,2.9925,0.0887
rollernet456,2,62,22,18292,11733,0.3754,6.2381,3.9365,0.0814
rollernet113,2,62,89,34393,17805,1.0513,13.1415,2.5337,0.2856
rollernet179,2,62,56,27990,14855,0.5824,9.3509,2.5971,0.0973
rollernet504,2,62,20,17291,11150,0.3382,5.5757,3.9446,0.0714
rollernet397,2,62,26,19769,12427,0.42,6.4751,3.9872,0.0821
rollernet306,2,62,33,22052,12876,0.513,6.9668,3.3383,0.0841
rollernet309,2,62,33,21963,12865,0.4823,6.8791,3.3312,0.0572
rollernet740,2,62,14,14063,9577,0.1094,5.101,4.3584,0.0415
rollernet112,2,62,90,34425,17729,1.0408,13.0445,2.568,0.1136
rollernet380,2,62,27,20040,12365,0.2438,6.1087,3.8485,0.3313
rollernet107,2,62,94,35207,18187,1.1377,13.5527,2.6372,0.1166
rollernet442,2,62,23,18626,11859,0.2067,5.8171,3.8214,0.3289
rollernet689,2,62,15,14671,10017,0.1212,5.3211,4.342,0.0435
rollernet351,2,62,29,20738,12629,0.2694,6.5872,3.7766,0.1013
rollernet250,2,62,40,24157,13605,0.3909,7.4071,3.0564,0.3341
rollernet280,2,62,36,23143,13452,0.352,7.0904,3.4085,0.3387
rollernet304,2,62,33,22237,13134,0.3139,6.8259,3.6029,0.3434
rollernet404,2,62,25,19625,12425,0.2264,6.1932,4.2186,0.3358
rollernet593,2,62,17,15949,10613,0.1492,5.3409,4.5489,0.0727
rollernet880,2,62,12,12812,9013,0.3399,4.8515,4.3585,0.0606
rollernet648,2,62,16,15059,10091,0.133,5.2632,4.1118,0.0361
rollernet525,2,62,20,16865,10992,0.3268,5.6594,4.0734,0.0738
rollernet545,2,62,19,16827,11136,0.1679,5.7399,4.517,0.0411
rollernet984,2,62,11,12024,8561,0.3208,4.6181,4.2556,0.0617
rollernet599,2,62,17,15825,10464,0.1483,5.2272,4.1868,0.2984
rollernet350,2,62,29,20817,12722,0.2772,6.5504,3.6086,0.2631
rollernet631,2,62,16,15290,10241,0.3044,5.3542,4.0969,0.0896
rollernet212,2,62,48,26095,14278,0.4776,8.4093,3.028,0.0931
rollernet54,2,62,185,47710,25358,2.9416,22.8884,3.0903,0.3298
rollernet333,2,62,30,21317,12831,0.3257,6.8332,3.5385,0.0595
rollernet446,2,62,23,18503,11777,0.2064,6.1311,4.0191,0.0493
rollernet322,2,62,31,21694,13091,0.2889,6.6531,3.7661,0.3114
rollernet603,2,62,17,15738,10396,0.398,5.2381,4.1477,0.0731
rollernet982,2,62,11,12032,8568,0.0818,4.9056,4.2641,0.0649
rollernet200,2,62,50,26873,14705,0.5167,8.897,2.9724,0.2576
rollernet626,2,62,16,15306,10224,0.1324,5.1448,4.0446,0.3121
rollernet520,2,62,20,17041,11047,0.1717,5.6221,4.1645,0.0767
rollernet297,2,62,34,22677,13538,0.3427,7.1127,3.6913,0.084
rollernet361,2,62,28,20570,12633,0.2604,6.2457,3.8454,0.3439
rollernet762,2,62,14,13793,9473,0.1103,4.9097,4.4875,0.0633
rollernet819,2,62,13,13151,8985,0.4202,1175.2786,4.0807,0.0422
rollernet611,2,62,17,15623,10345,0.1278,5.6232,4.3932,0.039
rollernet674,2,62,15,14763,9989,0.3458,4.9934,4.3078,0.0391
rollernet866,2,62,12,13008,9215,0.1178,4.6307,4.4857,0.2984
rollernet502,2,62,20,17332,11201,0.3291,5.5004,3.8148,0.0731
rollernet46,2,62,217,51184,27090,3.5986,27.0157,3.3128,0.1658
rollernet362,2,62,28,20580,12673,0.2871,6.6089,3.7837,0.0531
rollernet625,2,62,16,15313,10218,0.1308,5.4972,4.2914,0.0705
rollernet68,2,62,147,42866,22427,2.1429,19.1399,3.1561,0.3106
rollernet851,2,62,12,13069,9219,0.0972,5.4002,4.7776,0.3216
rollernet805,2,62,13,13333,9097,0.1007,5.0811,4.5787,0.0707
rollernet26,2,62,384,64246,31551,9.3506,63.2848,7.5674,0.3689
rollernet947,2,62,11,12162,8551,0.1004,6.0938,5.8206,0.0627
rollernet757,2,62,14,13875,9538,0.1566,8.9973,6.8344,0.0801
rollernet854,2,62,12,13055,9217,0.3209,5.7957,4.8201,0.0632
rollernet870,2,62,12,12951,9156,0.0986,5.2917,6.8811,0.3025
rollernet437,2,62,23,18631,11781,0.5601,9.3913,6.4122,0.0863
rollernet583,2,62,18,16097,10697,0.2007,7.1813,6.253,0.0841
rollernet109,2,62,92,34920,18116,1.1146,15.1976,2.6985,0.0844
rollernet119,2,62,84,33676,17541,1.013,12.7855,2.724,0.1111
rollernet715,2,62,14,14256,9698,0.1131,4.9973,4.3279,0.3126
rollernet847,2,62,12,13046,9158,0.094,5.1168,4.5954,0.0632
rollernet882,2,62,12,12793,9002,0.3074,4.8476,4.3711,0.0597
rollernet58,2,62,173,46182,24417,2.6328,21.5687,2.9947,0.309
rollernet34,2,62,294,58015,30011,5.4484,42.4179,4.236,0.1874
rollernet521,2,62,20,17016,11043,0.1743,5.8622,4.763,0.4165
rollernet173,2,62,58,28690,15390,0.7806,11.834,3.0875,0.0677
rollernet171,2,62,59,28773,15323,0.7389,9.8663,3.1179,0.3602
rollernet605,2,62,17,15731,10399,0.3861,5.6227,4.4191,0.0694
rollernet522,2,62,20,16978,11025,0.1786,6.3791,5.8447,0.072
rollernet70,2,62,143,42437,22197,2.116,21.9224,2.9328,0.31
rollernet172,2,62,59,28738,15379,0.6646,10.6416,3.6974,0.1165
rollernet216,2,62,47,25903,14259,0.5192,8.369,3.6922,0.3414
rollernet752,2,62,14,13927,9548,0.1241,4.9616,4.7767,0.0452
rollernet368,2,62,28,20354,12538,0.2755,6.6583,4.5363,0.3341
rollernet73,2,62,137,41621,21779,1.9923,19.3602,2.9133,0.1374
rollernet572,2,62,18,16196,10749,0.1562,5.6391,4.2317,0.0671
rollernet831,2,62,13,12954,8913,0.1003,5.1595,4.455,0.0646
rollernet911,2,62,11,12229,8410,0.0807,4.6576,4.5802,0.058
rollernet861,2,62,12,13041,9249,0.1098,7.7951,4.6689,0.2956
rollernet923,2,62,11,12147,8352,0.0781,4.6044,3.9915,0.0787
rollernet922,2,62,11,12145,8336,0.0798,4.8154,4.2632,0.0566
rollernet470,2,62,22,18075,11659,0.1994,5.8967,5.6978,0.252
rollernet624,2,62,16,15306,10213,0.1604,10.1005,4.9114,0.0729
rollernet381,2,62,27,19975,12295,0.4831,6.4269,4.3373,0.0963
rollernet659,2,62,16,14975,10047,0.4701,6.2918,4.7465,0.0695
rollernet662,2,62,16,14936,10066,0.1262,5.3424,4.4073,0.065
rollernet558,2,62,18,16431,10823,0.3334,6.6169,4.2558,0.0497
rollernet82,2,62,122,39542,20573,1.8489,16.967,2.7977,0.2641
rollernet86,2,62,117,38726,20165,1.7057,17.7814,3.477,0.1625
rollernet88,2,62,114,38345,19906,1.5171,16.2048,2.9242,0.2955
rollernet373,2,62,27,20266,12563,0.2542,7.855,4.3347,0.3546
rollernet559,2,62,18,16402,10782,0.3263,6.019,4.2758,0.075
rollernet768,2,62,13,13705,9460,0.104,5.1497,4.6132,0.0399
rollernet36,2,62,278,56780,29723,7.1314,34.78,4.3956,0.421
rollernet342,2,62,30,21210,12965,0.3791,9.4598,4.8306,0.069
rollernet196,2,62,51,27006,14557,0.6978,9.4364,2.8309,0.0999
rollernet198,2,62,51,27031,14705,0.8265,9.4677,3.2196,0.3106
rollernet390,2,62,26,19758,12252,0.2509,6.3291,4.0497,0.3406
rollernet937,2,62,11,12135,8426,0.1023,5.1,5.9919,0.0762
rollernet479,2,62,21,17834,11514,0.2938,6.5504,5.6859,0.3419
rollernet292,2,62,35,22766,13456,0.5626,7.4985,5.7376,0.3005
rollernet607,2,62,17,15690,10375,0.4795,7.7049,5.122,0.0814
rollernet505,2,62,20,17263,11121,0.1827,6.0989,4.2737,0.0457
rollernet566,2,62,18,16324,10786,0.1507,5.4974,4.2495,0.3038
rollernet809,2,62,13,13278,9070,0.1022,6.1847,4.4786,0.0606
rollernet410,2,62,25,19312,12104,0.2429,6.4712,4.1746,0.3062
rollernet67,2,62,149,43293,22767,2.1578,20.2969,2.9325,0.1398
rollernet848,2,62,12,13050,9173,0.0953,5.175,4.8152,0.3278
rollernet490,2,62,21,17689,11511,0.429,7.1624,4.8823,0.1041
rollernet663,2,62,16,14911,10048,0.1395,6.8697,5.101,0.3293
rollernet49,2,62,204,49784,26390,3.4256,26.4626,3.6803,0.3442
rollernet587,2,62,17,15959,10597,0.1567,5.6618,4.5422,0.3554
rollernet745,2,62,14,13985,9553,0.1181,6.0268,4.7144,0.066
rollernet17,2,62,587,74546,32892,17.5998,143.481,17.9411,0.4803
rollernet564,2,62,18,16349,10769,0.1506,6.0672,5.0574,0.0709
rollernet609,2,62,17,15637,10343,0.1439,7.5522,4.9674,0.071
rollernet569,2,62,18,16268,10783,0.5153,7.1017,4.7133,0.0687
rollernet222,2,62,45,25519,14057,0.602,8.2387,3.4617,0.0626
rollernet429,2,62,24,18873,11914,0.5436,9.1166,5.357,0.0505
rollernet883,2,62,12,12770,8971,0.1336,5.6448,5.2048,0.0778
rollernet241,2,62,42,24694,13803,0.4266,8.1982,4.6001,0.3418
rollernet464,2,62,22,18142,11664,0.1925,6.3278,4.2211,0.3105
rollernet827,2,62,13,13014,8918,0.1208,5.5421,5.1419,0.0393
rollernet310,2,62,33,21951,12909,0.3303,9.6866,4.2152,0.3931
rollernet344,2,62,30,21141,12957,0.3433,7.4597,4.1558,0.3683
rollernet225,2,62,45,25572,14300,0.4489,9.0009,3.5774,0.3245
rollernet730,2,62,14,14106,9526,0.4618,8.2177,4.3689,0.0739
rollernet23,2,62,434,67120,31865,7.8795,54.9939,4.4466,0.3943
rollernet761,2,62,14,13801,9489,0.1134,5.3112,4.4744,0.0339
rollernet967,2,62,11,12124,8615,0.0878,5.0346,5.1846,0.063
rollernet571,2,62,18,16225,10773,0.2179,9.1928,5.2553,0.408
rollernet405,2,62,25,19567,12378,0.4076,7.9481,4.1261,0.0795
rollernet140,2,62,72,31337,16383,0.8178,11.7559,4.0096,0.2868
rollernet275,2,62,37,23231,13276,0.5097,11.4259,4.9227,0.4541
rollernet836,2,62,12,13018,9041,0.0941,5.1963,4.5746,0.0378
rollernet756,2,62,14,13877,9533,0.3524,4.9775,6.0759,0.0701
rollernet586,2,62,18,15988,10618,0.2127,8.5288,5.2557,0.0815
rollernet860,2,62,12,13043,9250,0.1122,6.9384,7.1441,0.0459
rollernet640,2,62,16,15265,10287,0.1353,6.0745,4.3363,0.3173
rollernet156,2,62,64,29913,15737,0.6944,11.8762,2.6846,0.2469
rollernet69,2,62,145,42766,22512,2.0684,18.9656,2.9479,0.3221
rollernet265,2,62,38,23768,13704,0.3753,7.3802,3.4051,0.3671
rollernet484,2,62,21,17757,11489,0.1841,5.7749,4.3819,0.0774
rollernet460,2,62,22,18152,11597,0.1981,5.7705,4.7642,0.3576
rollernet203,2,62,50,26690,14568,0.5154,9.4885,3.118,0.3503
rollernet478,2,62,21,17813,11458,0.2841,7.2462,4.7548,0.3769
rollernet358,2,62,28,20552,12551,0.4314,7.4505,4.3866,0.0838
rollernet89,2,62,113,38199,19906,1.5258,20.3759,2.9612,0.2944
rollernet95,2,62,106,36935,19033,1.3254,19.2389,3.0922,0.0927
rollernet997,2,62,11,11792,8400,0.1452,6.2182,7.3553,0.4163
