File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
enron1140000,2,150,87,7833,3958,0.2171,1.1496,0.3363,0.0437
enron6150000,2,150,16,3835,1871,0.0331,0.4346,0.2592,0.045
enron1180000,2,150,84,7622,3788,0.193,1.0578,0.3244,0.109
enron8990000,2,150,11,3201,1444,0.0203,0.3371,0.2067,0.0132
enron220000,2,150,447,13283,4405,0.5073,3.9203,0.4037,0.097
enron180000,2,150,546,13974,4358,0.5418,4.5918,0.4328,0.1136
enron4510000,2,150,22,4364,2191,0.0463,0.504,0.2705,0.047
enron3750000,2,150,27,4696,2381,0.0559,0.5908,0.2862,0.0483
enron4330000,2,150,23,4420,2249,0.0488,0.515,0.2833,0.0469
enron5750000,2,150,18,3915,1921,0.0348,0.4459,0.2528,0.0443
enron5320000,2,150,19,4110,2069,0.0969,0.4766,0.279,0.0439
enron6280000,2,150,16,3743,1812,0.0312,0.4103,0.245,0.0159
enron6500000,2,150,16,3708,1799,0.0312,0.4135,0.2457,0.0444
enron350000,2,150,281,11827,4809,0.4664,2.5392,0.4002,0.0997
enron690000,2,150,143,9515,4639,0.3308,1.5807,0.3785,0.1024
enron4570000,2,150,22,4273,2129,0.0447,0.4916,0.2756,0.0443
enron9000000,2,150,11,3200,1443,0.0202,0.3325,0.2118,0.0162
enron8390000,2,150,12,3358,1555,0.024,0.3575,0.2831,0.0221
enron6300000,2,150,16,3737,1806,0.0308,0.4136,0.2439,0.0416
enron3150000,2,150,32,5039,2576,0.0708,0.6006,0.2987,0.0224
enron5600000,2,150,18,3949,1930,0.0361,0.4466,0.257,0.0191
enron5150000,2,150,20,4067,2017,0.0942,0.4691,0.2696,0.0172
enron2470000,2,150,40,5642,2894,0.088,0.6713,0.2965,0.0535
enron8610000,2,150,12,3343,1567,0.0261,0.3715,0.2267,0.0133
enron2090000,2,150,48,6027,3053,0.105,0.7525,0.3484,0.0539
enron290000,2,150,339,12394,4594,0.4733,3.054,0.411,0.0828
enron5290000,2,150,19,4113,2069,0.0403,0.4801,0.2794,0.0201
enron4540000,2,150,22,4319,2153,0.0445,0.4986,0.2659,0.0466
enron310000,2,150,318,12238,4743,0.4776,2.9283,0.3931,0.0824
enron6660000,2,150,15,3717,1816,0.031,0.4105,0.2547,0.0445
enron7440000,2,150,14,3475,1616,0.0249,0.4127,0.2197,0.0402
enron2230000,2,150,45,5910,3068,0.1039,0.728,0.3101,0.0539
enron3920000,2,150,26,4601,2313,0.0546,0.5387,0.2771,0.0236
enron7580000,2,150,13,3438,1591,0.0253,0.3637,0.2213,0.0709
enron5560000,2,150,18,3989,1987,0.038,0.4506,0.263,0.0428
enron7800000,2,150,13,3491,1661,0.026,0.3913,0.2457,0.0445
enron150000,2,150,656,14508,4327,0.5331,5.1273,0.4287,0.1046
enron6110000,2,150,17,3863,1901,0.034,0.4407,0.2628,0.0457
enron9340000,2,150,11,3208,1434,0.0206,0.3807,0.2096,0.0121
enron5160000,2,150,20,4062,2012,0.0398,0.4632,0.296,0.0461
enron1000000,2,150,99,8166,4046,0.2657,1.2432,0.3986,0.0408
enron6070000,2,150,17,3857,1891,0.0336,0.4458,0.2564,0.0449
enron6840000,2,150,15,3643,1762,0.0285,0.4026,0.2405,0.0412
enron8490000,2,150,12,3367,1579,0.026,0.3699,0.231,0.0139
enron8010000,2,150,13,3412,1601,0.0232,0.3767,0.2309,0.0425
enron8280000,2,150,12,3352,1546,0.0928,0.3519,0.2168,0.0166
enron7630000,2,150,13,3458,1618,0.026,0.3716,0.2327,0.0435
enron4310000,2,150,23,4430,2254,0.0519,0.5117,0.2851,0.02
enron950000,2,150,104,8406,4214,0.3106,1.275,0.3628,0.0395
enron1160000,2,150,85,7677,3813,0.2027,1.0813,0.3261,0.0642
enron3570000,2,150,28,4824,2475,0.0626,0.6049,0.294,0.0488
enron3720000,2,150,27,4706,2372,0.0557,0.5375,0.2726,0.0477
enron9580000,2,150,11,3215,1474,0.0211,0.3499,0.2175,0.0131
enron910000,2,150,108,8487,4158,0.2493,1.3143,0.3371,0.0651
enron3320000,2,150,30,5014,2624,0.0695,0.5955,0.3181,0.0483
enron7300000,2,150,14,3523,1648,0.028,0.3813,0.2679,0.0145
enron660000,2,150,149,9669,4671,0.3379,1.6275,0.3775,0.0705
enron7310000,2,150,14,3511,1636,0.0248,0.3728,0.2216,0.0554
enron6730000,2,150,15,3632,1737,0.0286,0.384,0.2319,0.0439
enron3130000,2,150,32,5022,2562,0.0699,0.5871,0.2938,0.0511
enron3400000,2,150,29,4884,2465,0.0607,0.5695,0.3321,0.0499
enron3140000,2,150,32,5049,2592,0.0684,0.6005,0.2975,0.0503
enron6440000,2,150,16,3743,1830,0.032,0.4246,0.2519,0.0416
enron7020000,2,150,14,3633,1771,0.0294,0.4092,0.257,0.0438
enron4420000,2,150,23,4416,2271,0.1079,0.5205,0.3093,0.018
enron3090000,2,150,32,5165,2675,0.0761,0.6184,0.305,0.0526
enron7350000,2,150,14,3483,1608,0.0262,0.3676,0.2158,0.0147
enron9670000,2,150,11,3145,1409,0.0204,0.333,0.2051,0.0127
enron6380000,2,150,16,3753,1829,0.033,0.4139,0.3115,0.0418
enron1270000,2,150,78,7476,3812,0.1908,1.0204,0.3344,0.0611
enron3700000,2,150,27,4717,2350,0.0539,0.5384,0.3129,0.023
enron2190000,2,150,45,5893,3004,0.1039,0.741,0.2989,0.0548
enron8550000,2,150,12,3346,1562,0.0244,0.3706,0.2285,0.0171
enron4000000,2,150,25,4585,2356,0.0542,0.533,0.2898,0.0456
enron5310000,2,150,19,4109,2070,0.0408,0.5339,0.2704,0.0454
enron1790000,2,150,55,6455,3307,0.1285,0.8117,0.3146,0.0569
enron1200000,2,150,82,7634,3883,0.2025,1.06,0.332,0.1093
enron5300000,2,150,19,4106,2069,0.0409,0.4688,0.2811,0.0441
enron6040000,2,150,17,3825,1847,0.0338,0.416,0.244,0.045
enron9260000,2,150,11,3178,1403,0.0201,0.3323,0.2532,0.0128
enron6560000,2,150,15,3687,1770,0.0329,0.4139,0.2411,0.0158
enron9240000,2,150,11,3177,1398,0.0223,0.3291,0.1955,0.0125
enron8880000,2,150,12,3244,1486,0.0199,0.3421,0.2173,0.0127
enron3240000,2,150,31,4973,2530,0.0663,0.5644,0.2811,0.0508
enron1230000,2,150,80,7545,3822,0.1885,1.0982,0.3271,0.0614
enron5870000,2,150,17,3911,1965,0.0362,0.4403,0.2747,0.0231
enron6320000,2,150,16,3745,1812,0.0344,0.409,0.2952,0.0157
enron4140000,2,150,24,4467,2251,0.0491,0.5178,0.2748,0.0464
enron9960000,2,150,10,3143,1410,0.0197,0.3295,0.2072,0.0124
enron5450000,2,150,19,3980,1983,0.0385,0.4503,0.2771,0.043
enron7540000,2,150,14,3449,1592,0.0257,0.3656,0.2186,0.0165
enron4340000,2,150,23,4365,2201,0.0467,0.5593,0.2751,0.0193
enron9010000,2,150,11,3207,1450,0.0202,0.3347,0.2097,0.0128
enron5360000,2,150,19,4081,2039,0.041,0.4601,0.2761,0.0456
enron400000,2,150,246,11361,4856,0.4373,2.3718,0.3936,0.0781
enron7700000,2,150,13,3463,1622,0.0252,0.3794,0.235,0.0431
enron2040000,2,150,49,6138,3182,0.1197,0.7611,0.317,0.1017
enron7650000,2,150,13,3452,1613,0.0259,0.376,0.2298,0.014
enron8470000,2,150,12,3367,1571,0.0238,0.3648,0.2274,0.0136
enron8810000,2,150,12,3302,1549,0.0232,0.3546,0.231,0.0136
enron5140000,2,150,20,4055,2000,0.0397,0.4467,0.2568,0.0986
enron5220000,2,150,19,4063,1989,0.0384,0.4436,0.2515,0.0449
enron170000,2,150,579,14093,4224,0.5071,4.7044,0.4124,0.098
enron6810000,2,150,15,3636,1748,0.0315,0.3932,0.2425,0.0149
enron6780000,2,150,15,3629,1740,0.0283,0.3907,0.2304,0.0435
enron3050000,2,150,33,5187,2699,0.0724,0.6686,0.3139,0.0509
enron9490000,2,150,11,3213,1460,0.021,0.339,0.2126,0.013
enron20000,2,150,4914,19112,2632,0.409,10.8526,0.4039,0.0958
enron4120000,2,150,24,4528,2315,0.0514,0.5424,0.2903,0.0474
enron1080000,2,150,91,7990,4066,0.2259,1.1483,0.3472,0.0372
enron4970000,2,150,20,4226,2154,0.0426,0.492,0.2943,0.0878
enron9470000,2,150,11,3214,1457,0.0217,0.3438,0.2112,0.0154
enron8710000,2,150,12,3267,1503,0.0219,0.3607,0.2188,0.013
enron6900000,2,150,15,3637,1760,0.0313,0.4011,0.2476,0.041
enron680000,2,150,145,9581,4656,0.3462,1.6656,0.3751,0.0713
enron7070000,2,150,14,3648,1795,0.0294,0.4228,0.259,0.0415
enron90000,2,150,1092,16187,4497,0.6702,6.7291,0.5705,0.0987
enron8650000,2,150,12,3343,1577,0.0303,0.3624,0.2342,0.0169
enron30000,2,150,3276,18362,2459,0.3705,10.1057,0.3812,0.1236
enron6950000,2,150,15,3628,1746,0.0314,0.3955,0.2408,0.0415
enron8100000,2,150,13,3413,1610,0.0239,0.3825,0.2337,0.0427
enron6960000,2,150,15,3616,1734,0.0287,0.4342,0.2405,0.0438
enron9870000,2,150,10,3157,1435,0.0196,0.3428,0.2189,0.0126
enron7250000,2,150,14,3542,1676,0.0264,0.3999,0.24,0.0137
enron1090000,2,150,91,7935,3975,0.2667,1.14,0.3405,0.0355
enron9640000,2,150,11,3159,1424,0.0203,0.3262,0.208,0.0126
enron2770000,2,150,36,5421,2825,0.0834,0.6666,0.3201,0.0504
enron9070000,2,150,11,3173,1416,0.0201,0.3267,0.2035,0.016
enron4800000,2,150,21,4220,2115,0.0486,0.5321,0.2831,0.0215
enron2350000,2,150,42,5771,2987,0.0954,0.7158,0.3127,0.0274
enron8760000,2,150,12,3285,1527,0.0226,0.3543,0.22,0.0136
enron5250000,2,150,19,4074,2011,0.0903,0.4543,0.2623,0.0449
enron6370000,2,150,16,3754,1830,0.032,0.4076,0.2519,0.0419
enron2260000,2,150,44,5844,2990,0.1033,0.7003,0.2963,0.0274
enron6410000,2,150,16,3753,1832,0.0325,0.4145,0.2987,0.0179
enron5340000,2,150,19,4081,2035,0.0408,0.4643,0.2687,0.0433
enron5990000,2,150,17,3833,1862,0.0349,0.4306,0.2436,0.0166
enron7230000,2,150,14,3556,1695,0.0275,0.3933,0.2411,0.0171
enron7560000,2,150,13,3435,1585,0.0242,0.3656,0.2219,0.0168
enron8370000,2,150,12,3367,1566,0.0234,0.3571,0.222,0.0802
enron3490000,2,150,29,4796,2440,0.0609,0.5576,0.2895,0.0494
enron830000,2,150,119,8811,4310,0.2725,1.3693,0.3872,0.069
enron7970000,2,150,13,3407,1590,0.0244,0.3667,0.2259,0.017
enron6490000,2,150,16,3716,1811,0.031,0.4162,0.2541,0.0451
enron2510000,2,150,40,5675,2974,0.0946,0.696,0.3785,0.0514
enron840000,2,150,117,8801,4330,0.2751,1.3808,0.3463,0.0669
enron5460000,2,150,18,3959,1965,0.0375,0.4479,0.2652,0.0431
enron8840000,2,150,12,3265,1506,0.021,0.3957,0.2162,0.0408
enron6870000,2,150,15,3647,1775,0.0299,0.3975,0.2464,0.044
enron6980000,2,150,15,3609,1736,0.029,0.3915,0.2374,0.0411
enron630000,2,150,156,9812,4674,0.3526,1.6887,0.3771,0.121
enron1190000,2,150,83,7639,3866,0.2014,1.0554,0.3653,0.0633
enron9420000,2,150,11,3190,1418,0.0207,0.3429,0.2056,0.0131
enron7010000,2,150,15,3617,1747,0.0292,0.3958,0.2495,0.041
enron1170000,2,150,84,7756,3964,0.2113,1.0851,0.3976,0.0626
enron5170000,2,150,20,4057,2002,0.0394,0.459,0.2586,0.0464
enron9930000,2,150,10,3148,1420,0.019,0.3347,0.2123,0.0124
enron8870000,2,150,12,3251,1492,0.0216,0.3409,0.2143,0.0131
enron8450000,2,150,12,3365,1566,0.0228,0.3561,0.2282,0.017
enron7270000,2,150,14,3535,1672,0.0254,0.3847,0.298,0.0141
enron4290000,2,150,23,4440,2223,0.05,0.5069,0.2679,0.0481
enron3380000,2,150,30,4869,2438,0.0627,0.561,0.2694,0.048
enron7320000,2,150,14,3500,1626,0.0268,0.3722,0.2152,0.0405
enron4590000,2,150,22,4205,2039,0.0403,0.4692,0.2533,0.0986
enron80000,2,150,1229,16502,4446,0.7176,7.0111,0.5544,0.0756
enron8030000,2,150,13,3429,1618,0.0354,0.3738,0.2429,0.0201
enron8920000,2,150,12,3255,1497,0.0203,0.351,0.221,0.0129
enron9740000,2,150,11,3147,1415,0.0203,0.3346,0.2455,0.0127
enron5500000,2,150,18,3961,1959,0.0364,0.444,0.2551,0.045
enron3940000,2,150,25,4540,2283,0.0514,0.5188,0.2692,0.0377
enron7860000,2,150,13,3459,1641,0.0284,0.3843,0.2492,0.0142
enron8690000,2,150,12,3276,1506,0.0249,0.3466,0.2178,0.0133
enron8600000,2,150,12,3358,1580,0.023,0.4282,0.2355,0.0339
enron2410000,2,150,41,5675,2940,0.092,0.6881,0.3117,0.0539
enron2180000,2,150,46,5924,3030,0.1032,0.7304,0.3479,0.0541
enron7620000,2,150,13,3452,1607,0.0251,0.3799,0.2308,0.0403
enron770000,2,150,128,9086,4431,0.2978,1.4554,0.4072,0.0694
enron8110000,2,150,13,3407,1606,0.0253,0.3758,0.237,0.0168
enron7880000,2,150,13,3401,1582,0.0241,0.3669,0.2351,0.0165
enron2830000,2,150,35,5296,2717,0.0825,0.6263,0.2991,0.0262
enron7030000,2,150,14,3641,1786,0.0312,0.4082,0.2565,0.0413
enron900000,2,150,110,8550,4214,0.2532,1.2883,0.3375,0.0692
enron6800000,2,150,15,3636,1746,0.0323,0.3875,0.2335,0.0438
enron6770000,2,150,15,3629,1738,0.0286,0.3882,0.2304,0.0843
enron7510000,2,150,14,3462,1598,0.0255,0.3665,0.2171,0.0133
enron2170000,2,150,46,5926,3033,0.1075,0.714,0.3013,0.0534
enron6640000,2,150,15,3706,1808,0.0361,0.4105,0.2427,0.0415
enron9550000,2,150,11,3232,1483,0.0209,0.3961,0.2141,0.0414
enron9030000,2,150,11,3202,1444,0.0213,0.3325,0.2097,0.0125
enron3860000,2,150,26,4662,2382,0.0556,0.5275,0.2858,0.0462
enron8960000,2,150,11,3218,1458,0.0202,0.3364,0.208,0.0129
enron6550000,2,150,16,3689,1776,0.0301,0.3987,0.2933,0.0417
enron8190000,2,150,12,3360,1557,0.0247,0.3639,0.2235,0.0128
enron8800000,2,150,12,3298,1544,0.0225,0.3583,0.2313,0.0154
enron8360000,2,150,12,3367,1563,0.0243,0.3544,0.2271,0.0162
enron2920000,2,150,34,5293,2763,0.078,0.6276,0.3659,0.0513
enron5850000,2,150,17,3883,1918,0.0342,0.4383,0.2653,0.0422
enron1280000,2,150,77,7407,3736,0.1791,1.0021,0.3256,0.0601
enron2120000,2,150,47,5992,3083,0.1111,0.7798,0.3113,0.0529
enron8570000,2,150,12,3360,1581,0.0238,0.3735,0.2354,0.0399
enron4380000,2,150,23,4386,2217,0.0474,0.5026,0.2804,0.0207
enron6690000,2,150,15,3660,1760,0.0288,0.3932,0.2966,0.0437
enron6160000,2,150,16,3844,1877,0.0342,0.4332,0.2622,0.0418
enron8230000,2,150,12,3354,1550,0.0236,0.3535,0.215,0.0165
enron5400000,2,150,19,4088,2082,0.0415,0.4767,0.2893,0.021
enron720000,2,150,137,9295,4499,0.3203,1.5003,0.3624,0.0972
enron340000,2,150,290,11969,4845,0.4705,2.6452,0.3905,0.0884
enron4780000,2,150,21,4230,2132,0.0449,0.4725,0.2729,0.0473
enron7330000,2,150,14,3500,1623,0.0263,0.3711,0.2177,0.0406
enron4890000,2,150,21,4160,2065,0.0408,0.5141,0.2593,0.0471
enron2000000,2,150,50,6150,3155,0.1131,0.754,0.3077,0.0553
enron6610000,2,150,15,3731,1823,0.0307,0.4109,0.251,0.0398
enron6020000,2,150,17,3841,1866,0.0357,0.4785,0.2533,0.017
enron6940000,2,150,15,3655,1775,0.0295,0.3965,0.2414,0.0413
enron820000,2,150,120,8827,4262,0.2696,1.3689,0.3798,0.067
enron2360000,2,150,42,5760,2990,0.0968,0.6949,0.3134,0.0533
enron3290000,2,150,30,4985,2576,0.0679,0.5849,0.3056,0.05
enron6890000,2,150,15,3629,1756,0.029,0.392,0.2445,0.0968
enron1010000,2,150,98,8112,3988,0.226,1.179,0.3275,0.063
enron590000,2,150,167,10008,4704,0.3579,1.7835,0.3727,0.049
enron2970000,2,150,34,5198,2651,0.076,0.6164,0.3456,0.026
enron1370000,2,150,72,7229,3684,0.1748,1.0038,0.3246,0.0608
enron3280000,2,150,30,4946,2534,0.0668,0.5825,0.2914,0.0516
enron7160000,2,150,14,3653,1793,0.0304,0.472,0.2595,0.0418
enron1630000,2,150,61,6710,3452,0.1443,0.8531,0.3157,0.0315
enron850000,2,150,116,8694,4216,0.2577,1.3131,0.3365,0.1137
enron4500000,2,150,22,4368,2202,0.0467,0.4976,0.2745,0.0482
enron7200000,2,150,14,3621,1765,0.029,0.4096,0.2547,0.044
enron7720000,2,150,13,3468,1637,0.0256,0.3943,0.2386,0.0962
enron7950000,2,150,13,3387,1573,0.0247,0.3662,0.2209,0.0134
enron8850000,2,150,12,3254,1494,0.0206,0.349,0.2151,0.0129
enron6140000,2,150,17,3854,1881,0.0336,0.4322,0.2635,0.0439
enron8380000,2,150,12,3368,1568,0.0234,0.3577,0.2271,0.0168
enron2070000,2,150,48,6019,3055,0.1079,0.7815,0.3011,0.0551
enron9480000,2,150,11,3212,1456,0.0212,0.3414,0.2102,0.0129
enron7760000,2,150,13,3456,1627,0.0259,0.3827,0.2364,0.0134
enron2840000,2,150,35,5241,2657,0.1231,0.614,0.2877,0.0259
enron8340000,2,150,12,3367,1558,0.0238,0.3497,0.2225,0.0139
enron3820000,2,150,26,4687,2399,0.0568,0.548,0.2981,0.0494
enron3060000,2,150,33,5154,2643,0.0732,0.6021,0.345,0.0508
enron1820000,2,150,54,6413,3320,0.134,0.8178,0.312,0.0305
enron7840000,2,150,13,3464,1642,0.0254,0.384,0.2386,0.0428
enron940000,2,150,105,8439,4231,0.2518,1.2543,0.3538,0.1194
enron1220000,2,150,81,7570,3807,0.1927,1.0417,0.359,0.0355
enron7770000,2,150,13,3483,1655,0.0289,0.3929,0.2452,0.0146
enron7830000,2,150,13,3475,1652,0.0267,0.3878,0.2473,0.0169
enron8020000,2,150,13,3424,1613,0.0245,0.3746,0.2398,0.0166
enron8420000,2,150,12,3354,1556,0.0232,0.3596,0.2253,0.0167
enron7170000,2,150,14,3637,1777,0.0292,0.4081,0.3269,0.0411
enron4720000,2,150,21,4296,2188,0.0463,0.5077,0.2891,0.0475
enron6050000,2,150,17,3843,1871,0.0334,0.4292,0.2505,0.0445
enron2270000,2,150,44,5843,3022,0.0964,0.7216,0.3602,0.0514
enron9760000,2,150,11,3134,1403,0.0196,0.3283,0.2041,0.0152
enron1020000,2,150,97,8090,4001,0.2271,1.1781,0.329,0.0648
enron2130000,2,150,47,5946,3019,0.1039,0.7227,0.2957,0.0973
enron6400000,2,150,16,3753,1836,0.0328,0.4164,0.2547,0.0451
enron7990000,2,150,13,3405,1594,0.0235,0.3767,0.2287,0.0403
enron5700000,2,150,18,3914,1898,0.0353,0.4357,0.2528,0.0447
enron640000,2,150,154,9759,4644,0.3394,1.7354,0.3682,0.0723
enron710000,2,150,139,9382,4564,0.3143,1.5585,0.368,0.072
enron670000,2,150,147,9610,4643,0.3377,1.6054,0.3754,0.1185
enron4870000,2,150,21,4179,2087,0.0482,0.479,0.2727,0.0462
enron5000000,2,150,20,4230,2162,0.0453,0.4991,0.2928,0.0443
enron4240000,2,150,24,4492,2285,0.0511,0.5815,0.286,0.0475
enron1350000,2,150,73,7311,3756,0.1833,1.0159,0.3426,0.061
enron2010000,2,150,49,6157,3177,0.115,0.8169,0.3205,0.0542
enron8220000,2,150,12,3352,1546,0.0236,0.3564,0.2211,0.0141
enron2800000,2,150,36,5310,2732,0.0831,0.6343,0.335,0.0246
enron7060000,2,150,14,3656,1802,0.031,0.4472,0.2719,0.1071
enron3010000,2,150,33,5133,2641,0.0733,0.6016,0.2959,0.0516
enron1920000,2,150,52,6330,3297,0.1251,0.7923,0.3272,0.0556
enron8720000,2,150,12,3263,1499,0.023,0.3894,0.2139,0.0161
enron2540000,2,150,39,5511,2799,0.0848,0.6476,0.2881,0.0522
enron1510000,2,150,66,6932,3549,0.1542,0.9057,0.3775,0.0594
enron8150000,2,150,13,3386,1591,0.025,0.3708,0.2341,0.0144
