File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
enron9120000,2,150,11,3175,1408,0.017,0.2562,0.1486,0.009
enron740000,2,150,133,9230,4488,0.2092,1.0544,0.2535,0.031
enron5480000,2,150,18,3966,1967,0.0277,0.3185,0.1852,0.0367
enron3210000,2,150,31,5038,2578,0.048,0.4223,0.2071,0.0155
enron3810000,2,150,26,4695,2424,0.0413,0.3976,0.2124,0.0169
enron5820000,2,150,17,3853,1886,0.0251,0.3139,0.1974,0.0109
enron5630000,2,150,18,3924,1899,0.0251,0.3091,0.1736,0.0135
enron3300000,2,150,30,5008,2600,0.0492,0.433,0.2182,0.0146
enron4560000,2,150,22,4326,2179,0.0322,0.3512,0.1943,0.0154
enron2570000,2,150,39,5547,2892,0.0645,0.4987,0.2183,0.0172
enron6460000,2,150,16,3732,1825,0.0239,0.3014,0.1804,0.0101
enron5440000,2,150,19,3979,1987,0.0274,0.3165,0.1898,0.0139
enron3520000,2,150,28,4820,2461,0.0452,0.3982,0.1973,0.0435
enron580000,2,150,170,10121,4805,0.2659,1.2665,0.2926,0.0356
enron8540000,2,150,12,3348,1562,0.0163,0.2615,0.1617,0.0113
enron1470000,2,150,67,7002,3532,0.1122,0.6442,0.2189,0.0221
enron1360000,2,150,73,7237,3667,0.1221,0.71,0.2281,0.0232
enron3990000,2,150,25,4584,2358,0.0399,0.3818,0.2089,0.0131
enron1110000,2,150,89,7909,4010,0.1538,0.792,0.2405,0.0626
enron9310000,2,150,11,3190,1422,0.0141,0.241,0.145,0.0081
enron4600000,2,150,22,4218,2053,0.0301,0.3343,0.1837,0.0119
enron2990000,2,150,33,5099,2574,0.051,0.4177,0.1981,0.0474
enron2650000,2,150,38,5445,2819,0.0625,0.452,0.2099,0.018
enron4730000,2,150,21,4294,2190,0.0327,0.3495,0.2007,0.0137
enron3170000,2,150,32,5106,2653,0.0501,0.4333,0.2169,0.0475
enron8240000,2,150,12,3353,1548,0.0162,0.2549,0.1555,0.0087
enron3040000,2,150,33,5167,2681,0.0531,0.4355,0.2149,0.0152
enron2680000,2,150,37,5447,2803,0.0912,0.4659,0.2163,0.0164
enron5780000,2,150,18,3859,1880,0.0245,0.2979,0.1737,0.0133
enron4860000,2,150,21,4181,2092,0.0301,0.3356,0.1879,0.0136
enron8770000,2,150,12,3296,1535,0.0156,0.256,0.1594,0.0085
enron5670000,2,150,18,3912,1894,0.0281,0.3101,0.1767,0.0342
enron9390000,2,150,11,3191,1415,0.0143,0.2364,0.1404,0.0084
enron320000,2,150,308,12133,4775,0.3537,1.9543,0.2714,0.0417
enron6350000,2,150,16,3747,1822,0.0234,0.2912,0.1824,0.0104
enron9950000,2,150,10,3142,1411,0.0135,0.2377,0.147,0.0082
enron1550000,2,150,64,6827,3462,0.1283,0.6351,0.2195,0.0222
enron890000,2,150,111,8576,4202,0.1908,0.9684,0.2632,0.0293
enron4430000,2,150,23,4405,2263,0.0354,0.4185,0.2067,0.0131
enron4930000,2,150,20,4194,2110,0.0291,0.3435,0.1913,0.0137
enron2330000,2,150,43,5784,2982,0.0697,0.5096,0.217,0.0182
enron1950000,2,150,51,6202,3162,0.0908,0.5965,0.275,0.0204
enron4950000,2,150,20,4234,2157,0.0331,0.428,0.218,0.0164
enron8310000,2,150,12,3353,1543,0.0165,0.2593,0.1565,0.0117
enron6540000,2,150,16,3686,1771,0.0234,0.2849,0.1705,0.0375
enron1600000,2,150,62,6809,3549,0.1091,0.6198,0.2359,0.0228
enron7280000,2,150,14,3526,1657,0.0182,0.2749,0.1613,0.0092
enron490000,2,150,201,10699,4886,0.2842,1.4828,0.2727,0.0346
enron7410000,2,150,14,3485,1624,0.0179,0.2651,0.1575,0.0093
enron2400000,2,150,41,5688,2916,0.0639,0.5153,0.2109,0.0176
enron7340000,2,150,14,3490,1617,0.0176,0.2642,0.1518,0.0093
enron9610000,2,150,11,3225,1486,0.0146,0.2533,0.1531,0.0082
enron6530000,2,150,16,3693,1782,0.0223,0.2948,0.1721,0.0106
enron1960000,2,150,51,6243,3228,0.0863,0.5949,0.2354,0.0207
enron4910000,2,150,21,4175,2090,0.0303,0.3388,0.1871,0.012
enron4020000,2,150,25,4585,2351,0.0397,0.3778,0.2386,0.0145
enron6360000,2,150,16,3752,1830,0.0229,0.2889,0.1736,0.0129
enron1560000,2,150,63,6812,3465,0.1068,0.625,0.2231,0.0219
enron2670000,2,150,37,5449,2813,0.0602,0.4743,0.217,0.0495
enron9790000,2,150,11,3131,1403,0.0147,0.231,0.1432,0.011
enron3580000,2,150,28,4857,2523,0.0459,0.4014,0.2121,0.015
enron2890000,2,150,35,5261,2736,0.0581,0.4677,0.2397,0.0164
enron5930000,2,150,17,3890,1948,0.0249,0.312,0.1894,0.0135
enron1120000,2,150,88,7800,3897,0.1455,0.7741,0.2296,0.0246
enron3370000,2,150,30,4874,2439,0.0432,0.422,0.1952,0.0155
enron1430000,2,150,69,7056,3554,0.1116,0.6581,0.225,0.0232
enron7390000,2,150,14,3464,1596,0.0523,0.2613,0.1509,0.0093
enron8970000,2,150,11,3207,1449,0.017,0.237,0.1457,0.0087
enron8430000,2,150,12,3352,1552,0.018,0.2562,0.1567,0.0087
enron5010000,2,150,20,4258,2203,0.0323,0.3579,0.2128,0.015
enron2690000,2,150,37,5434,2789,0.059,0.4591,0.2302,0.0176
enron1850000,2,150,54,6351,3257,0.0911,0.5636,0.2183,0.0197
enron9940000,2,150,10,3144,1414,0.0142,0.2383,0.1484,0.008
enron5940000,2,150,17,3885,1940,0.0259,0.3144,0.2241,0.0106
enron9510000,2,150,11,3222,1469,0.0158,0.2463,0.1552,0.0106
enron9980000,2,150,10,3153,1424,0.0134,0.2346,0.1496,0.0106
enron4490000,2,150,22,4375,2208,0.0333,0.3581,0.1969,0.0153
enron8510000,2,150,12,3353,1566,0.0168,0.2595,0.1616,0.0116
enron9040000,2,150,11,3187,1429,0.0137,0.2345,0.1436,0.0119
enron1700000,2,150,58,6583,3374,0.0974,0.6252,0.2255,0.0215
enron7530000,2,150,14,3459,1601,0.0178,0.2662,0.1542,0.0093
enron1450000,2,150,68,7027,3588,0.1436,0.6604,0.2302,0.0235
enron9920000,2,150,10,3162,1442,0.0141,0.2397,0.1546,0.0087
enron2610000,2,150,38,5536,2872,0.0623,0.4675,0.2139,0.0174
enron5620000,2,150,18,3943,1927,0.0258,0.3127,0.2106,0.0107
enron4050000,2,150,25,4584,2339,0.0386,0.3781,0.1999,0.0138
enron6830000,2,150,15,3641,1757,0.0218,0.2831,0.1689,0.0097
enron620000,2,150,159,9870,4748,0.2502,1.2032,0.2769,0.058
enron9830000,2,150,10,3136,1407,0.0134,0.2327,0.1481,0.0104
enron7660000,2,150,13,3456,1626,0.0199,0.2676,0.1669,0.0094
enron5730000,2,150,18,3938,1940,0.0258,0.3264,0.213,0.0137
enron750000,2,150,132,9177,4471,0.208,1.0426,0.2609,0.0311
enron4440000,2,150,23,4417,2280,0.0637,0.3748,0.2088,0.0128
enron5540000,2,150,18,3981,1987,0.0274,0.3273,0.1888,0.0124
enron1490000,2,150,66,6976,3574,0.1134,0.6559,0.2271,0.0233
enron250000,2,150,394,12914,4561,0.3591,2.4973,0.2837,0.0416
enron7910000,2,150,13,3415,1593,0.0186,0.2802,0.1675,0.0102
enron4940000,2,150,20,4217,2133,0.0309,0.3434,0.1997,0.0121
enron6130000,2,150,17,3865,1895,0.0237,0.3104,0.1908,0.0105
enron1540000,2,150,64,6866,3526,0.1103,0.6338,0.2346,0.0596
enron3450000,2,150,29,4917,2545,0.0466,0.4155,0.2199,0.0159
enron3630000,2,150,28,4780,2456,0.0444,0.4025,0.2124,0.0138
enron3980000,2,150,25,4564,2327,0.0393,0.4051,0.2006,0.0191
enron6450000,2,150,16,3742,1832,0.0235,0.2971,0.1799,0.0102
enron9170000,2,150,11,3173,1402,0.0135,0.2397,0.142,0.0081
enron8730000,2,150,12,3265,1506,0.0155,0.2471,0.1521,0.0085
enron9770000,2,150,11,3136,1406,0.0141,0.2292,0.1456,0.0108
enron500000,2,150,197,10600,4843,0.2831,1.3969,0.2737,0.0358
enron8560000,2,150,12,3354,1572,0.0181,0.261,0.1853,0.0089
enron8780000,2,150,12,3291,1528,0.0158,0.252,0.1589,0.0109
enron6200000,2,150,16,3735,1779,0.0224,0.2909,0.1671,0.0127
enron9180000,2,150,11,3169,1396,0.0136,0.2306,0.1399,0.0115
enron4200000,2,150,24,4479,2256,0.0366,0.37,0.2038,0.0127
enron2110000,2,150,47,6051,3149,0.0815,0.5506,0.2245,0.0205
enron1940000,2,150,51,6145,3104,0.0837,0.5395,0.2089,0.0194
enron5030000,2,150,20,4215,2157,0.034,0.3461,0.202,0.0461
enron970000,2,150,102,8256,4081,0.1675,0.8574,0.2356,0.027
enron2340000,2,150,42,5777,3008,0.0718,0.4968,0.2218,0.0485
enron5240000,2,150,19,4068,1995,0.0278,0.3271,0.1818,0.0143
enron3470000,2,150,29,4840,2465,0.0438,0.4062,0.2105,0.0163
enron3330000,2,150,30,5022,2627,0.0509,0.4244,0.2205,0.0475
enron8200000,2,150,12,3361,1556,0.0161,0.2532,0.1566,0.0089
enron4660000,2,150,22,4298,2167,0.0315,0.3537,0.2047,0.0133
enron4700000,2,150,21,4297,2188,0.0343,0.3506,0.2056,0.0138
enron1740000,2,150,57,6480,3316,0.0937,0.6246,0.2231,0.0213
enron1840000,2,150,54,6393,3269,0.088,0.5681,0.2183,0.0201
enron2930000,2,150,34,5284,2752,0.0636,0.4742,0.2154,0.0181
enron9880000,2,150,10,3157,1436,0.0136,0.2386,0.1507,0.0104
enron7210000,2,150,14,3626,1768,0.0206,0.2923,0.1858,0.0124
enron6010000,2,150,17,3841,1866,0.0256,0.3053,0.1766,0.0109
enron8580000,2,150,12,3364,1584,0.0169,0.2869,0.1663,0.0098
enron9280000,2,150,11,3182,1407,0.0143,0.2362,0.1418,0.0109
enron2790000,2,150,36,5408,2838,0.0601,0.457,0.2228,0.0172
enron5510000,2,150,18,3967,1963,0.0259,0.316,0.1837,0.011
enron3000000,2,150,33,5107,2586,0.0522,0.4568,0.194,0.0147
enron6270000,2,150,16,3738,1809,0.0226,0.2891,0.1699,0.0131
enron1400000,2,150,71,7129,3628,0.1179,0.6694,0.2563,0.0236
enron9440000,2,150,11,3205,1441,0.0149,0.2432,0.1468,0.0083
enron3230000,2,150,31,4974,2515,0.048,0.4061,0.1963,0.0186
enron3190000,2,150,31,5096,2634,0.0501,0.4288,0.2455,0.0168
enron6060000,2,150,17,3852,1887,0.0256,0.3106,0.1852,0.0104
enron3340000,2,150,30,4984,2587,0.0494,0.4228,0.2186,0.0156
enron9720000,2,150,11,3148,1416,0.0149,0.2387,0.1467,0.0107
enron6230000,2,150,16,3732,1779,0.0221,0.2911,0.2002,0.0127
enron5960000,2,150,17,3866,1905,0.0258,0.3137,0.1844,0.0105
enron3530000,2,150,28,4839,2485,0.0457,0.4048,0.2078,0.0161
enron700000,2,150,141,9410,4550,0.2286,1.1198,0.2656,0.0628
enron1040000,2,150,95,8065,4024,0.1575,0.839,0.2563,0.026
enron7260000,2,150,14,3549,1689,0.0188,0.2788,0.1693,0.0109
enron860000,2,150,115,8701,4292,0.1947,0.9321,0.2421,0.0298
enron2280000,2,150,44,5874,3058,0.0729,0.556,0.2235,0.019
enron4820000,2,150,21,4172,2066,0.0315,0.3364,0.1858,0.0147
enron5550000,2,150,18,3987,1983,0.0279,0.3252,0.1879,0.0133
enron7130000,2,150,14,3630,1771,0.0207,0.3201,0.1807,0.0106
enron2420000,2,150,41,5683,2943,0.0661,0.4921,0.2221,0.0194
enron4920000,2,150,20,4159,2069,0.0284,0.3288,0.1853,0.0146
enron8820000,2,150,12,3292,1537,0.017,0.254,0.1893,0.0086
enron1210000,2,150,82,7610,3837,0.1374,0.7448,0.232,0.0253
enron2160000,2,150,46,5978,3079,0.0743,0.527,0.246,0.0184
enron6030000,2,150,17,3826,1851,0.0255,0.2986,0.1752,0.0105
enron5090000,2,150,20,4103,2041,0.0287,0.3281,0.1877,0.0114
enron1650000,2,150,60,6653,3382,0.0966,0.601,0.2518,0.0222
enron3710000,2,150,27,4730,2393,0.0399,0.3812,0.1965,0.0167
enron3460000,2,150,29,4905,2530,0.0456,0.4161,0.2171,0.0158
enron9200000,2,150,11,3174,1400,0.0162,0.2336,0.1425,0.008
enron3270000,2,150,31,4968,2565,0.049,0.4359,0.2058,0.0169
enron3730000,2,150,27,4708,2386,0.0402,0.3847,0.1983,0.0166
enron2320000,2,150,43,5752,2939,0.0689,0.495,0.2423,0.0194
enron4470000,2,150,22,4397,2237,0.0355,0.361,0.2009,0.0124
enron6080000,2,150,17,3856,1886,0.0237,0.3073,0.1812,0.0104
enron2750000,2,150,36,5366,2748,0.0578,0.459,0.2498,0.017
enron1330000,2,150,74,7347,3775,0.1299,0.7088,0.2368,0.0242
enron8950000,2,150,11,3222,1461,0.014,0.2429,0.1514,0.0082
enron430000,2,150,229,11152,4890,0.305,1.6393,0.2745,0.0359
enron3480000,2,150,29,4808,2452,0.0447,0.3963,0.2299,0.0141
enron6760000,2,150,15,3631,1738,0.0205,0.2767,0.1659,0.0112
enron8500000,2,150,12,3366,1580,0.017,0.2587,0.1659,0.0118
enron3070000,2,150,33,5166,2655,0.0537,0.4342,0.2096,0.0166
enron3660000,2,150,27,4720,2400,0.0438,0.3903,0.1973,0.0506
enron8740000,2,150,12,3273,1515,0.0158,0.2472,0.1535,0.0109
enron1030000,2,150,96,8165,4113,0.1646,0.841,0.2684,0.0272
enron9090000,2,150,11,3171,1406,0.0135,0.2357,0.1437,0.0104
enron8290000,2,150,12,3351,1541,0.0175,0.2518,0.1546,0.0088
enron4840000,2,150,21,4179,2080,0.0316,0.3316,0.1912,0.0147
enron7040000,2,150,14,3651,1796,0.0228,0.2933,0.1906,0.0126
enron4010000,2,150,25,4600,2375,0.0419,0.3824,0.2076,0.0398
enron7600000,2,150,13,3440,1595,0.0186,0.2661,0.1635,0.0118
enron4110000,2,150,24,4532,2307,0.0376,0.3724,0.1994,0.0144
enron7120000,2,150,14,3626,1769,0.0213,0.2873,0.181,0.0101
enron4370000,2,150,23,4379,2211,0.0346,0.3559,0.1976,0.0372
enron3600000,2,150,28,4844,2504,0.0453,0.4064,0.2157,0.0154
enron9220000,2,150,11,3176,1398,0.0138,0.234,0.1426,0.0084
enron3410000,2,150,29,4864,2435,0.0438,0.3925,0.2154,0.0165
enron450000,2,150,219,11043,4998,0.3078,1.5248,0.2821,0.0377
enron4460000,2,150,23,4425,2280,0.0351,0.4,0.2087,0.014
enron5520000,2,150,18,3964,1956,0.0262,0.3115,0.1863,0.0137
enron210000,2,150,468,13374,4313,0.3623,2.8583,0.2779,0.0598
enron5690000,2,150,18,3899,1877,0.0256,0.3044,0.174,0.0143
enron6650000,2,150,15,3702,1805,0.0237,0.2974,0.1753,0.011
enron7820000,2,150,13,3482,1655,0.0184,0.2989,0.177,0.0118
enron1800000,2,150,55,6462,3319,0.091,0.5837,0.2268,0.0203
